date,firm_id,stock_return,paper_count,news_count,news_sentiment,news_ai_exposure,news_impact,gt_firm_attention,gt_ai_momentum,expo_topic_semiconductors,expo_topic_cloud,expo_topic_software,expo_topic_hardware,expo_topic_advertising,expo_topic_social,expo_topic_ecommerce,expo_topic_data,expo_topic_auto,AFCI
2016-08,CRM,-0.0290952944545591,1.0,0.0,0.0,0.0,0.0,41.0,14.79,0.108024,0.115004,0.119325,0.109811,0.108833,0.096304,0.120069,0.115629,0.107,1.6197388286444332
2016-09,CRM,-0.1018634449728957,2.0,0.0,0.0,0.0,0.0,44.0,16.07,0.107909,0.114617,0.118625,0.10932,0.109032,0.097448,0.120454,0.115606,0.106988,1.6444781597507052
2016-10,CRM,0.0536941908955068,2.0,0.0,0.0,0.0,0.0,44.0,17.0,0.107909,0.114617,0.118625,0.10932,0.109032,0.097448,0.120454,0.115606,0.106988,1.663351261316626
2016-11,CRM,-0.0420436816749616,2.0,0.0,0.0,0.0,0.0,46.0,17.93,0.107909,0.114617,0.118625,0.10932,0.109032,0.097448,0.120454,0.115606,0.106988,1.6805151941165877
2016-12,CRM,-0.0491666376363939,2.0,0.0,0.0,0.0,0.0,39.0,17.21,0.106902,0.113315,0.11844,0.10963,0.11096,0.097202,0.121535,0.114839,0.107178,1.6759088035434302
2017-01,CRM,0.1554190688941019,9.0,0.0,0.0,0.0,0.0,44.0,17.64,0.106902,0.113315,0.11844,0.10963,0.11096,0.097202,0.121535,0.114839,0.107178,1.706403486922121
2017-02,CRM,0.0284450214777554,2.0,0.0,0.0,0.0,0.0,46.0,18.14,0.106902,0.113315,0.11844,0.10963,0.11096,0.097202,0.121535,0.114839,0.107178,1.726309269736966
2017-03,CRM,0.0140136115532429,1.0,0.0,0.0,0.0,0.0,49.0,19.21,0.096238,0.118508,0.123983,0.115521,0.112924,0.105869,0.115103,0.11029,0.101564,1.773396489951271
2017-04,CRM,0.0440051401659977,2.0,1.0,0.999,0.0135,0.999,43.0,19.07,0.096238,0.118508,0.123983,0.115521,0.112924,0.105869,0.115103,0.11029,0.101564,1.8297562017750237
2017-05,CRM,0.0408733192192576,1.0,0.0,0.0,0.0,0.0,45.0,19.36,0.096238,0.118508,0.123983,0.115521,0.112924,0.105869,0.115103,0.11029,0.101564,1.8251364191522652
2017-06,CRM,-0.0339134753587244,3.0,0.0,0.0,0.0,0.0,43.0,20.14,0.107207,0.114446,0.118024,0.109186,0.111237,0.096972,0.121029,0.1159,0.106,1.8235246258961182
2017-07,CRM,0.0484989313550849,2.0,0.0,0.0,0.0,0.0,43.0,20.0,0.107207,0.114446,0.118024,0.109186,0.111237,0.096972,0.121029,0.1159,0.106,1.8172880462189327
2017-08,CRM,0.0516518907830798,4.0,0.0,0.0,0.0,0.0,42.0,19.0,0.107207,0.114446,0.118024,0.109186,0.111237,0.096972,0.121029,0.1159,0.106,1.8164056278218865
2017-09,CRM,-0.0216776421047579,1.0,0.0,0.0,0.0,0.0,43.0,19.79,0.107207,0.114446,0.118024,0.109186,0.111237,0.096972,0.121029,0.1159,0.106,1.8212709052553417
2017-10,CRM,0.0954827374582496,4.0,0.0,0.0,0.0,0.0,45.0,20.64,0.107207,0.114446,0.118024,0.109186,0.111237,0.096972,0.121029,0.1159,0.106,1.8519075154406173
2017-11,CRM,0.0193473904597332,2.0,1.0,0.997,0.0,0.997,45.0,22.0,0.107207,0.114446,0.118024,0.109186,0.111237,0.096972,0.121029,0.1159,0.106,1.891925329143434
2017-12,CRM,-0.0200345246530244,1.0,1.0,0.999,0.0,0.999,39.0,20.64,0.107228,0.116165,0.119043,0.109062,0.110187,0.095391,0.120718,0.116631,0.105575,1.9172841287666875
2018-01,CRM,0.1142521160134126,8.0,1.0,0.993,0.0,0.993,44.0,21.21,0.107228,0.116165,0.119043,0.109062,0.110187,0.095391,0.120718,0.116631,0.105575,1.9308441925499311
2018-02,CRM,0.0205424897277357,2.0,1.0,0.999,0.0,0.999,44.0,21.64,0.107228,0.116165,0.119043,0.109062,0.110187,0.095391,0.120718,0.116631,0.105575,1.936605703657225
2018-03,CRM,0.0004302557494515,3.0,2.0,0.9995,0.0055,1.999,44.0,21.07,0.097061,0.117459,0.12385,0.116279,0.109748,0.103076,0.115682,0.112636,0.10421,2.0082840846075705
2018-04,CRM,0.040326600795268,3.0,0.0,0.0,0.0,0.0,43.0,21.0,0.097061,0.117459,0.12385,0.116279,0.109748,0.103076,0.115682,0.112636,0.10421,1.990183144643939
2018-05,CRM,0.068931409432577,1.0,0.0,0.0,0.0,0.0,44.0,20.5,0.097061,0.117459,0.12385,0.116279,0.109748,0.103076,0.115682,0.112636,0.10421,1.9732816381914478
2018-06,CRM,0.0546663716077326,5.0,0.0,0.0,0.0,0.0,41.0,19.71,0.107227,0.116963,0.119652,0.109832,0.109331,0.095359,0.119057,0.117282,0.105296,1.9891479999280932
2018-07,CRM,0.0054985550699455,3.0,1.0,0.996,0.0,0.996,42.0,19.5,0.107227,0.116963,0.119652,0.109832,0.109331,0.095359,0.119057,0.117282,0.105296,2.172332627550008
2018-08,CRM,0.1132337120027635,4.0,0.0,0.0,0.0,0.0,46.0,19.29,0.107227,0.116963,0.119652,0.109832,0.109331,0.095359,0.119057,0.117282,0.105296,2.2629837578126257
2018-09,CRM,0.0415901297785739,2.0,1.0,0.999,0.0167,0.999,45.0,20.29,0.107319,0.116933,0.119704,0.109788,0.109322,0.095368,0.119013,0.117247,0.105307,2.459429482651102
2018-10,CRM,-0.13701808002793,2.0,1.0,0.994,0.0126,0.994,44.0,21.07,0.107319,0.116933,0.119704,0.109788,0.109322,0.095368,0.119013,0.117247,0.105307,2.490947369113418
2018-11,CRM,0.040221353216254,2.0,0.0,0.0,0.0,0.0,43.0,21.29,0.107319,0.116933,0.119704,0.109788,0.109322,0.095368,0.119013,0.117247,0.105307,2.451161328373356
2018-12,CRM,-0.0405574680718473,2.0,2.0,0.993,0.0,1.986,38.0,20.07,0.107319,0.116933,0.119704,0.109788,0.109322,0.095368,0.119013,0.117247,0.105307,2.478056322383593
2019-01,CRM,0.1095130052458666,19.0,0.0,0.0,0.0,0.0,44.0,20.43,0.107319,0.116933,0.119704,0.109788,0.109322,0.095368,0.119013,0.117247,0.105307,2.4589191874039176
2019-02,CRM,0.07685718360943,0.0,2.0,0.9565,0.0,1.913,46.0,21.64,0.107319,0.116933,0.119704,0.109788,0.109322,0.095368,0.119013,0.117247,0.105307,2.4649720800842423
2019-03,CRM,-0.0322640462662245,3.0,2.0,0.996,0.0,1.992,46.0,21.64,0.098715,0.119049,0.122985,0.114858,0.112314,0.10617,0.114535,0.108602,0.102773,2.472367453799632
2019-04,CRM,0.044074159526668,6.0,1.0,0.997,0.0,0.997,48.0,21.14,0.098715,0.119049,0.122985,0.114858,0.112314,0.10617,0.114535,0.108602,0.102773,2.4614797547735274
2019-05,CRM,-0.084306092821593,7.0,0.0,0.0,0.0,0.0,44.0,20.86,0.098715,0.119049,0.122985,0.114858,0.112314,0.10617,0.114535,0.108602,0.102773,2.4424400232160335
2019-06,CRM,0.0021134588306033,6.0,3.0,0.8357,0.0,2.5071,46.0,20.64,0.107778,0.116275,0.118566,0.110755,0.110114,0.095988,0.120029,0.115923,0.104573,2.5636640665787995
2019-07,CRM,0.018256210421782,1.0,0.0,0.0,0.0,0.0,42.0,20.71,0.107778,0.116275,0.118566,0.110755,0.110114,0.095988,0.120029,0.115923,0.104573,2.5232083774726215
2019-08,CRM,0.0101618359789903,4.0,0.0,0.0,0.0,0.0,43.0,20.36,0.107778,0.116275,0.118566,0.110755,0.110114,0.095988,0.120029,0.115923,0.104573,2.492888444307873
2019-09,CRM,-0.0488883664130013,7.0,0.0,0.0,0.0,0.0,45.0,21.43,0.104833,0.116144,0.120798,0.111021,0.110705,0.096138,0.120079,0.116396,0.103885,2.479946368001652
2019-10,CRM,0.0542307329251241,10.0,0.0,0.0,0.0,0.0,44.0,21.79,0.104833,0.116144,0.120798,0.111021,0.110705,0.096138,0.120079,0.116396,0.103885,2.4679022094252097
2019-11,CRM,0.0408971225556247,4.0,0.0,0.0,0.0,0.0,44.0,22.43,0.104833,0.116144,0.120798,0.111021,0.110705,0.096138,0.120079,0.116396,0.103885,2.440555754788589
2019-12,CRM,-0.0015348791496533,3.0,0.0,0.0,0.0,0.0,39.0,20.93,0.105178,0.116158,0.120403,0.111133,0.110286,0.096756,0.120242,0.115976,0.103869,2.39442505462052
2020-01,CRM,0.1209421631578697,42.0,0.0,0.0,0.0,0.0,47.0,25.93,0.105178,0.116158,0.120403,0.111133,0.110286,0.096756,0.120242,0.115976,0.103869,2.4043292319906993
2020-02,CRM,-0.0653284464797558,10.0,0.0,0.0,0.0,0.0,44.0,25.07,0.105178,0.116158,0.120403,0.111133,0.110286,0.096756,0.120242,0.115976,0.103869,2.3988523166889335
2020-03,CRM,-0.155046938641443,4.0,1.0,0.999,0.0128,0.999,42.0,20.14,0.099242,0.114427,0.128275,0.11296,0.109839,0.105136,0.114313,0.1132,0.102609,2.4564029107822383
2020-04,CRM,0.1248092472769313,14.0,1.0,0.996,0.0,0.996,39.0,20.79,0.099242,0.114427,0.128275,0.11296,0.109839,0.105136,0.114313,0.1132,0.102609,2.451737290236855
2020-05,CRM,0.0792836549414448,5.0,1.0,0.999,0.0096,0.999,39.0,22.21,0.099242,0.114427,0.128275,0.11296,0.109839,0.105136,0.114313,0.1132,0.102609,2.4552317536792447
2020-06,CRM,0.0717431109282042,16.0,2.0,0.999,0.0086,1.998,44.0,21.93,0.105483,0.11463,0.116586,0.113968,0.109704,0.100465,0.117506,0.116489,0.105169,2.489822984363184
2020-07,CRM,0.0401430769680892,9.0,4.0,0.994,0.0205,3.976,48.0,21.71,0.105483,0.11463,0.116586,0.113968,0.109704,0.100465,0.117506,0.116489,0.105169,2.6023071325624123
2020-08,CRM,0.3992816165249178,0.0,1.0,-0.644,0.0,-0.644,44.0,20.71,0.105483,0.11463,0.116586,0.113968,0.109704,0.100465,0.117506,0.116489,0.105169,2.556196033722636
2020-09,CRM,-0.0782321257705205,7.0,2.0,0.3485,0.0,0.697,49.0,22.07,0.105005,0.114684,0.11624,0.114053,0.108851,0.100939,0.118431,0.115992,0.105805,2.5239921943739287
2020-10,CRM,-0.0757997963799594,27.0,1.0,0.998,0.008,0.998,43.0,20.5,0.105005,0.114684,0.11624,0.114053,0.108851,0.100939,0.118431,0.115992,0.105805,2.556175716217342
2020-11,CRM,0.0582511548449828,8.0,6.0,0.539,0.0,3.234,41.0,19.36,0.105005,0.114684,0.11624,0.114053,0.108851,0.100939,0.118431,0.115992,0.105805,2.531557535971433
2020-12,CRM,-0.094670593094376,9.0,9.0,0.5758,0.0,5.1822,41.0,19.07,0.104596,0.112864,0.116283,0.114318,0.10913,0.101509,0.119471,0.115792,0.106037,2.5223464193373393
2021-01,CRM,0.0136162212971666,47.0,16.0,0.7717,0.0,12.3472,40.0,18.93,0.104596,0.112864,0.116283,0.114318,0.10913,0.101509,0.119471,0.115792,0.106037,2.546862821341916
2021-02,CRM,-0.0401666290052752,6.0,57.0,0.63,0.0,35.910000000000004,42.0,20.0,0.104596,0.112864,0.116283,0.114318,0.10913,0.101509,0.119471,0.115792,0.106037,2.548536107991487
2021-03,CRM,-0.0213858039276712,10.0,93.0,0.7986,0.0,74.2698,43.0,19.79,0.097884,0.114873,0.125106,0.118814,0.109562,0.103535,0.115033,0.111692,0.1035,2.541235202750175
2021-04,CRM,0.0870819313215491,6.0,84.0,0.7186,0.0053,60.3624,42.0,19.36,0.097884,0.114873,0.125106,0.118814,0.109562,0.103535,0.115033,0.111692,0.1035,2.5379164063170734
2021-05,CRM,0.0337790400173381,19.0,127.0,0.5982,0.0,75.97139999999999,42.0,19.64,0.097884,0.114873,0.125106,0.118814,0.109562,0.103535,0.115033,0.111692,0.1035,2.545347586756088
2021-06,CRM,0.0259133883336202,12.0,142.0,0.7234,0.0062,102.7228,43.0,20.21,0.106074,0.113162,0.115046,0.113977,0.108586,0.101381,0.119008,0.11617,0.106596,2.577389363275528
2021-07,CRM,-0.0095795427844939,7.0,46.0,0.7089,0.0,32.6094,40.0,19.43,0.106074,0.113162,0.115046,0.113977,0.108586,0.101381,0.119008,0.11617,0.106596,2.563878397669112
2021-08,CRM,0.0964741835157101,5.0,118.0,0.6138,0.0,72.4284,42.0,18.29,0.106074,0.113162,0.115046,0.113977,0.108586,0.101381,0.119008,0.11617,0.106596,2.5630503486841163
2021-09,CRM,0.0224296791864586,7.0,156.0,0.6216,0.0,96.9696,44.0,19.5,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.5811651804161966
2021-10,CRM,0.1049703256472218,12.0,92.0,0.6616,0.0,60.8672,41.0,19.64,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.5761037072141
2021-11,CRM,-0.0491506124620924,1.0,94.0,0.7067,0.0,66.4298,44.0,20.79,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.5415189850642386
2021-12,CRM,-0.1081907093785652,2.0,151.0,0.6259,0.0,94.5109,47.0,19.29,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.555064374927202
2022-01,CRM,-0.0846023963907188,52.0,159.0,0.826,0.0,131.334,52.0,24.86,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.61949697706516
2022-02,CRM,-0.0950006346069999,4.0,95.0,0.7829,0.0,74.3755,49.0,26.0,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.6184276295060402
2022-03,CRM,0.0085024200490997,6.0,95.0,0.4855,0.0,46.1225,51.0,27.36,0.095033,0.115086,0.124073,0.117728,0.111848,0.107179,0.116509,0.111143,0.1014,2.6260326085559136
2022-04,CRM,-0.1713451152536838,5.0,54.0,0.6469,0.0,34.9326,49.0,26.71,0.095033,0.115086,0.124073,0.117728,0.111848,0.107179,0.116509,0.111143,0.1014,2.622362467913302
2022-05,CRM,-0.0892349049845167,7.0,102.0,0.6326,0.0,64.52520000000001,50.0,25.5,0.095033,0.115086,0.124073,0.117728,0.111848,0.107179,0.116509,0.111143,0.1014,2.628500434876693
2022-06,CRM,0.0299551419763308,12.0,124.0,0.516,0.0,63.984,53.0,25.64,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.6345906360091846
2022-07,CRM,0.1150022646329624,3.0,65.0,0.5868,0.0,38.141999999999996,48.0,23.43,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.628005522587254
2022-08,CRM,-0.1516141853585875,4.0,112.0,0.5555,0.0,62.216,48.0,22.79,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.6328730465699755
2022-09,CRM,-0.0786573070273558,3.0,103.0,0.6758,0.0,69.6074,47.0,24.5,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.6373085696161387
2022-10,CRM,0.130353042382588,15.0,76.0,0.7815,0.0,59.394,45.0,24.57,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.644813548924223
2022-11,CRM,-0.0143918097915309,1.0,106.0,0.7021,0.0,74.42259999999999,47.0,25.79,0.106218,0.113261,0.115369,0.113604,0.10761,0.101792,0.118874,0.116524,0.10675,2.6453009854992975
2022-12,CRM,-0.1726054804613674,7.0,125.0,0.5578,0.0,69.725,44.0,25.86,0.107057,0.11498,0.118114,0.110846,0.10752,0.099894,0.117993,0.11788,0.105717,2.6463970258526217
2023-01,CRM,0.266837839024495,50.0,201.0,0.4239,0.0,85.2039,49.0,27.43,0.107057,0.11498,0.118114,0.110846,0.10752,0.099894,0.117993,0.11788,0.105717,2.685279056757815
2023-02,CRM,-0.025957146981363,5.0,88.0,0.5951,0.0075,52.36879999999999,51.0,31.0,0.107057,0.11498,0.118114,0.110846,0.10752,0.099894,0.117993,0.11788,0.105717,2.7047457265687105
2023-03,CRM,0.221074646074646,5.0,198.0,0.5978,0.0092,118.3644,50.0,30.57,0.095638,0.114375,0.124248,0.116734,0.110355,0.107995,0.117881,0.110911,0.101862,2.773978296946541
2023-04,CRM,-0.0070577850386024,11.0,51.0,0.8978,0.0117,45.787800000000004,45.0,30.14,0.095638,0.114375,0.124248,0.116734,0.110355,0.107995,0.117881,0.110911,0.101862,2.8000480480409777
2023-05,CRM,0.1260776485292889,4.0,65.0,0.7367,0.0218,47.8855,52.0,31.29,0.095638,0.114375,0.124248,0.116734,0.110355,0.107995,0.117881,0.110911,0.101862,2.8600410246825323
2023-06,CRM,-0.0542574197309991,15.0,137.0,0.7859,0.04,107.6683,52.0,32.64,0.107185,0.114939,0.116376,0.112473,0.108032,0.100094,0.118185,0.116535,0.106182,2.967973781894181
2023-07,CRM,0.0650857868491654,5.0,89.0,0.6975,0.0174,62.0775,50.0,30.57,0.107185,0.114939,0.116376,0.112473,0.108032,0.100094,0.118185,0.116535,0.106182,2.998903402356886
2023-08,CRM,-0.0157770409051468,7.0,135.0,0.7319,0.0196,98.8065,54.0,29.57,0.107185,0.114939,0.116376,0.112473,0.108032,0.100094,0.118185,0.116535,0.106182,3.076088821042284
2023-09,CRM,-0.084349370969722,6.0,134.0,0.8218,0.0494,110.1212,53.0,30.57,0.108042,0.118516,0.118732,0.11035,0.10873,0.095433,0.118046,0.117045,0.105106,3.232850545524618
2023-10,CRM,-0.0096164006943825,17.0,93.0,0.8155,0.0296,75.8415,53.0,31.0,0.108042,0.118516,0.118732,0.11035,0.10873,0.095433,0.118046,0.117045,0.105106,3.3352814666059167
2023-11,CRM,0.2542947402456079,4.0,142.0,0.7668,0.0192,108.88560000000001,51.0,31.86,0.108042,0.118516,0.118732,0.11035,0.10873,0.095433,0.118046,0.117045,0.105106,3.3789201532843367
2023-12,CRM,0.0446208628653073,5.0,103.0,0.8614,0.0227,88.72420000000001,48.0,30.79,0.108055,0.118478,0.118947,0.11042,0.108789,0.095324,0.118034,0.116922,0.105032,3.392108593500509
2024-01,CRM,0.06821463412338,24.0,115.0,0.8282,0.0356,95.24300000000001,55.0,32.79,0.108055,0.118478,0.118947,0.11042,0.108789,0.095324,0.118034,0.116922,0.105032,3.469081562814501
2024-02,CRM,0.0986517741422872,3.0,98.0,0.7683,0.0189,75.29339999999999,60.0,36.07,0.108055,0.118478,0.118947,0.11042,0.108789,0.095324,0.118034,0.116922,0.105032,3.4719803356857386
2024-03,CRM,-0.0247394087733925,12.0,55.0,0.8578,0.0368,47.179,58.0,35.86,0.100143,0.11715,0.122197,0.116833,0.110021,0.103561,0.114441,0.111615,0.10404,3.553551344558321
2024-04,CRM,-0.1058793459239098,5.0,67.0,0.7867,0.0249,52.7089,55.0,35.29,0.100143,0.11715,0.122197,0.116833,0.110021,0.103561,0.114441,0.111615,0.10404,3.582059407203374
2024-05,CRM,-0.1282811921819204,7.0,132.0,0.7289,0.033,96.2148,57.0,36.21,0.100143,0.11715,0.122197,0.116833,0.110021,0.103561,0.114441,0.111615,0.10404,3.626734858883179
2024-06,CRM,0.096655777849127,7.0,87.0,0.7244,0.0319,63.022800000000004,55.0,34.0,0.097286,0.108382,0.123513,0.11356,0.113335,0.106473,0.12001,0.116398,0.101042,3.611316165702499
2024-07,CRM,0.0066121772389713,5.0,68.0,0.8556,0.0357,58.180800000000005,57.0,32.57,0.097286,0.108382,0.123513,0.11356,0.113335,0.106473,0.12001,0.116398,0.101042,3.6550699562524165
2024-08,CRM,-0.021276450825568,6.0,81.0,0.8618,0.0221,69.8058,56.0,33.07,0.097286,0.108382,0.123513,0.11356,0.113335,0.106473,0.12001,0.116398,0.101042,3.6526478178173725
2024-09,CRM,0.0822853939152565,3.0,78.0,0.9407,0.0426,73.3746,58.0,35.36,0.099274,0.110019,0.122288,0.114506,0.113235,0.103489,0.118581,0.116457,0.102152,3.706020403275852
2024-10,CRM,0.0661922788910978,14.0,26.0,0.9746,0.0256,25.3396,57.0,36.21,0.099274,0.110019,0.122288,0.114506,0.113235,0.103489,0.118581,0.116457,0.102152,3.703705645804519
2024-11,CRM,0.1325461278194455,16.0,6.0,0.481,0.0055,2.886,56.0,38.36,0.099274,0.110019,0.122288,0.114506,0.113235,0.103489,0.118581,0.116457,0.102152,3.655126175852422
2024-12,CRM,0.013151857867969,19.0,9.0,0.6318,0.0163,5.6862,52.0,37.14,0.102922,0.112344,0.119607,0.115306,0.112783,0.09872,0.117109,0.116048,0.105161,3.6476032981694737
2025-01,CRM,0.0232104227487242,49.0,78.0,0.8859,0.07,69.1002,63.0,38.79,0.102922,0.112344,0.119607,0.115306,0.112783,0.09872,0.117109,0.116048,0.105161,3.819154656220963
2025-02,CRM,-0.1283288683922454,15.0,133.0,0.8511,0.047,113.1963,65.0,41.43,0.102922,0.112344,0.119607,0.115306,0.112783,0.09872,0.117109,0.116048,0.105161,3.933802742996393
2025-03,CRM,-0.0990097034300285,12.0,85.0,0.9442,0.0521,80.257,65.0,39.86,0.102763,0.118699,0.120522,0.117307,0.110931,0.099568,0.112591,0.111451,0.106167,4.008735455391345
2025-04,CRM,0.0013042197579309,18.0,77.0,0.907,0.0317,69.839,63.0,40.07,0.102763,0.118699,0.120522,0.117307,0.110931,0.099568,0.112591,0.111451,0.106167,4.059096132321151
2025-05,CRM,-0.010877986925513,15.0,216.0,0.8351,0.0339,180.3816,68.0,40.21,0.102763,0.118699,0.120522,0.117307,0.110931,0.099568,0.112591,0.111451,0.106167,4.154851666516603
2025-06,CRM,0.0275840111817178,18.0,174.0,0.8535,0.0586,148.50900000000001,75.0,45.64,0.101762,0.112383,0.120172,0.114917,0.112035,0.099422,0.118128,0.118268,0.102913,4.313886644855055
2025-07,CRM,-0.0511582854867275,4.0,324.0,0.9049,0.047,293.18760000000003,77.0,48.5,0.101762,0.112383,0.120172,0.114917,0.112035,0.099422,0.118128,0.118268,0.102913,4.4318049888215665
2025-08,CRM,-0.0080516166627671,6.0,641.0,0.8959,0.037,574.2719000000001,100.0,87.57,0.101762,0.112383,0.120172,0.114917,0.112035,0.099422,0.118128,0.118268,0.102913,4.634489193184107
2025-09,CRM,-0.0751219660035712,8.0,722.0,0.8073,0.0297,582.8706,96.0,86.07,0.101733,0.11243,0.120183,0.114946,0.112059,0.099549,0.1181,0.118044,0.102956,4.799993388277972
2025-10,CRM,0.100689722523702,25.0,601.0,0.8828,0.0474,530.5628,88.0,86.86,0.101733,0.11243,0.120183,0.114946,0.112059,0.099549,0.1181,0.118044,0.102956,4.952479965032717
2025-11,CRM,-0.1147037988446842,9.0,420.0,0.9068,0.0245,380.856,81.0,91.29,0.101733,0.11243,0.120183,0.114946,0.112059,0.099549,0.1181,0.118044,0.102956,4.97305315670541
2025-12,CRM,0.1490848252396257,20.0,586.0,0.8232,0.0383,482.39520000000005,75.0,86.86,0.103018,0.112704,0.119019,0.115367,0.112926,0.099207,0.117045,0.116317,0.104396,5.045188053398041
2014-01,CSCO,-0.0231831306191019,48.0,0.0,0.0,0.0,0.0,53.0,18.14,0.106438,0.107926,0.120085,0.113803,0.109584,0.100868,0.120796,0.114742,0.105758,0.1275857163181107
2014-02,CSCO,0.0025779640185565,6.0,0.0,0.0,0.0,0.0,57.0,18.14,0.106438,0.107926,0.120085,0.113803,0.109584,0.100868,0.120796,0.114742,0.105758,0.24381260368548163
2014-03,CSCO,0.0284405123206583,5.0,0.0,0.0,0.0,0.0,40.0,17.14,0.103994,0.107573,0.119915,0.114238,0.11044,0.101605,0.121243,0.114296,0.106696,0.3220639375977359
2014-04,CSCO,0.0307761211785719,11.0,0.0,0.0,0.0,0.0,43.0,17.21,0.103994,0.107573,0.119915,0.114238,0.11044,0.101605,0.121243,0.114296,0.106696,0.4061591972337769
2014-05,CSCO,0.0744449419414592,29.0,0.0,0.0,0.0,0.0,52.0,16.86,0.103994,0.107573,0.119915,0.114238,0.11044,0.101605,0.121243,0.114296,0.106696,0.519044188093111
2014-06,CSCO,0.0093422760999246,20.0,0.0,0.0,0.0,0.0,43.0,18.0,0.103804,0.107497,0.120578,0.114258,0.10953,0.102116,0.121292,0.114063,0.106862,0.6018566785545958
2014-07,CSCO,0.0152912255226178,10.0,0.0,0.0,0.0,0.0,49.0,19.29,0.103804,0.107497,0.120578,0.114258,0.10953,0.102116,0.121292,0.114063,0.106862,0.6848032585240595
2014-08,CSCO,-0.0019510662781296,32.0,0.0,0.0,0.0,0.0,47.0,17.86,0.103804,0.107497,0.120578,0.114258,0.10953,0.102116,0.121292,0.114063,0.106862,0.7967619057489823
2014-09,CSCO,0.0072027935649592,30.0,0.0,0.0,0.0,0.0,37.0,17.64,0.118552,0.11185,0.111025,0.116621,0.105151,0.110442,0.113012,0.104502,0.108845,0.8875986517153325
2014-10,CSCO,-0.020401922861198,17.0,0.0,0.0,0.0,0.0,36.0,18.14,0.118552,0.11185,0.111025,0.116621,0.105151,0.110442,0.113012,0.104502,0.108845,0.9368520801455201
2014-11,CSCO,0.1295473718092128,15.0,0.0,0.0,0.0,0.0,45.0,18.36,0.118552,0.11185,0.111025,0.116621,0.105151,0.110442,0.113012,0.104502,0.108845,1.0112547402158947
2014-12,CSCO,0.0065117936721186,14.0,0.0,0.0,0.0,0.0,43.0,17.79,0.104973,0.108475,0.118535,0.113536,0.109608,0.103722,0.121336,0.114863,0.104952,1.0800760765710857
2015-01,CSCO,-0.0521204475292063,34.0,0.0,0.0,0.0,0.0,43.0,17.21,0.104973,0.108475,0.118535,0.113536,0.109608,0.103722,0.121336,0.114863,0.104952,1.1345067798985025
2015-02,CSCO,0.126769970913243,3.0,0.0,0.0,0.0,0.0,59.0,17.07,0.104973,0.108475,0.118535,0.113536,0.109608,0.103722,0.121336,0.114863,0.104952,1.2139347061218446
2015-03,CSCO,-0.0670959215656573,24.0,0.0,0.0,0.0,0.0,47.0,17.0,0.105771,0.108424,0.116755,0.113828,0.110207,0.104766,0.121033,0.114373,0.104843,1.306976500169164
2015-04,CSCO,0.0552352156944404,15.0,0.0,0.0,0.0,0.0,37.0,17.0,0.105771,0.108424,0.116755,0.113828,0.110207,0.104766,0.121033,0.114373,0.104843,1.3410749619373634
2015-05,CSCO,0.0166497678786172,20.0,0.0,0.0,0.0,0.0,48.0,17.07,0.105771,0.108424,0.116755,0.113828,0.110207,0.104766,0.121033,0.114373,0.104843,1.4077094027976287
2015-06,CSCO,-0.063118710344736,16.0,0.0,0.0,0.0,0.0,37.0,16.36,0.105184,0.108375,0.117673,0.113855,0.109386,0.104654,0.121281,0.114471,0.105121,1.4356288495963323
2015-07,CSCO,0.0349599975224472,18.0,8.0,0.8964,0.0069,7.1712,41.0,16.71,0.105184,0.108375,0.117673,0.113855,0.109386,0.104654,0.121281,0.114471,0.105121,1.6988800640908306
2015-08,CSCO,-0.0823558391503961,17.0,12.0,0.547,0.0054,6.564,51.0,15.43,0.105184,0.108375,0.117673,0.113855,0.109386,0.104654,0.121281,0.114471,0.105121,1.9748418607670963
2015-09,CSCO,0.0142966666428148,8.0,19.0,0.6214,0.0086,11.8066,38.0,15.64,0.115931,0.105401,0.114708,0.115982,0.10965,0.108288,0.11517,0.105653,0.109215,2.3061721703728986
2015-10,CSCO,0.0990478296322625,16.0,14.0,0.9837,0.0142,13.7718,40.0,16.36,0.115931,0.105401,0.114708,0.115982,0.10965,0.108288,0.11517,0.105653,0.109215,2.6986592552486606
2015-11,CSCO,-0.0478421940177656,9.0,21.0,0.7888,0.0291,16.564799999999998,36.0,16.36,0.115931,0.105401,0.114708,0.115982,0.10965,0.108288,0.11517,0.105653,0.109215,3.0412788437936142
