firm_id,date,expo_topic_semiconductors,expo_topic_cloud,expo_topic_software,expo_topic_hardware,expo_topic_advertising,expo_topic_social,expo_topic_ecommerce,expo_topic_data,expo_topic_auto
KLAC,2016-03,0.122737,0.106632,0.110121,0.117272,0.109449,0.095894,0.115581,0.114423,0.107891
KLAC,2016-06,0.129309,0.103992,0.10747,0.120572,0.108546,0.086228,0.114808,0.111938,0.117137
KLAC,2016-09,0.122176,0.107221,0.108944,0.117837,0.110015,0.096144,0.115918,0.11356,0.108186
KLAC,2016-12,0.122176,0.107221,0.108944,0.117837,0.110015,0.096144,0.115918,0.11356,0.108186
KLAC,2017-03,0.122176,0.107221,0.108944,0.117837,0.110015,0.096144,0.115918,0.11356,0.108186
KLAC,2017-06,0.129979,0.104124,0.107452,0.121055,0.108096,0.085854,0.114425,0.112038,0.116977
KLAC,2017-09,0.122176,0.107221,0.108944,0.117837,0.110015,0.096144,0.115918,0.11356,0.108186
KLAC,2017-12,0.121737,0.106726,0.109287,0.117509,0.110546,0.095961,0.116171,0.113802,0.108263
KLAC,2018-03,0.121737,0.106726,0.109287,0.117509,0.110546,0.095961,0.116171,0.113802,0.108263
KLAC,2018-06,0.130003,0.103261,0.107464,0.121625,0.108341,0.085473,0.114314,0.113104,0.116414
KLAC,2018-09,0.121834,0.107146,0.109569,0.117339,0.11052,0.095481,0.116186,0.113525,0.1084
KLAC,2018-12,0.121834,0.107146,0.109569,0.117339,0.11052,0.095481,0.116186,0.113525,0.1084
KLAC,2019-03,0.121834,0.107146,0.109569,0.117339,0.11052,0.095481,0.116186,0.113525,0.1084
KLAC,2019-06,0.130116,0.100966,0.10803,0.122982,0.108283,0.087251,0.113191,0.113123,0.116058
KLAC,2019-09,0.121869,0.107416,0.109857,0.117594,0.110267,0.095719,0.115572,0.113621,0.108086
KLAC,2019-12,0.121869,0.107416,0.109857,0.117594,0.110267,0.095719,0.115572,0.113621,0.108086
KLAC,2020-03,0.122405,0.108233,0.108556,0.119166,0.109069,0.097914,0.115109,0.11287,0.106678
KLAC,2020-06,0.130764,0.100091,0.110743,0.123284,0.108642,0.088335,0.109055,0.112128,0.116957
KLAC,2020-09,0.122598,0.11011,0.108463,0.119855,0.107902,0.097585,0.114072,0.112637,0.106779
KLAC,2020-12,0.122598,0.11011,0.108463,0.119855,0.107902,0.097585,0.114072,0.112637,0.106779
KLAC,2021-03,0.122598,0.11011,0.108463,0.119855,0.107902,0.097585,0.114072,0.112637,0.106779
KLAC,2021-06,0.130321,0.100171,0.111924,0.124085,0.10869,0.088796,0.108665,0.110002,0.117346
KLAC,2021-09,0.121837,0.109436,0.10816,0.119911,0.108489,0.098259,0.113928,0.113989,0.105992
KLAC,2021-12,0.121837,0.109436,0.10816,0.119911,0.108489,0.098259,0.113928,0.113989,0.105992
KLAC,2022-03,0.121523,0.109264,0.108601,0.120377,0.108367,0.098568,0.113338,0.113799,0.106163
KLAC,2022-06,0.13108,0.100799,0.111542,0.123534,0.108339,0.086493,0.110106,0.110593,0.117514
KLAC,2022-09,0.122158,0.10859,0.10865,0.12068,0.108234,0.097415,0.114064,0.114293,0.105916
KLAC,2022-12,0.122158,0.10859,0.10865,0.12068,0.108234,0.097415,0.114064,0.114293,0.105916
KLAC,2023-03,0.121697,0.108662,0.108169,0.119274,0.108954,0.097174,0.115012,0.114382,0.106675
KLAC,2023-06,0.130733,0.100934,0.111401,0.123336,0.107896,0.085603,0.109664,0.11118,0.119253
KLAC,2023-09,0.121483,0.109741,0.108679,0.119967,0.108051,0.098443,0.114158,0.113682,0.105796
KLAC,2023-12,0.121483,0.109741,0.108679,0.119967,0.108051,0.098443,0.114158,0.113682,0.105796
KLAC,2024-03,0.121483,0.109741,0.108679,0.119967,0.108051,0.098443,0.114158,0.113682,0.105796
KLAC,2024-06,0.129218,0.10106,0.111024,0.123888,0.109165,0.087098,0.109808,0.109178,0.119563
KLAC,2024-09,0.119463,0.108003,0.109066,0.118536,0.110006,0.097956,0.116193,0.114516,0.106262
KLAC,2024-12,0.119463,0.108003,0.109066,0.118536,0.110006,0.097956,0.116193,0.114516,0.106262
KLAC,2025-03,0.119618,0.108065,0.109152,0.117555,0.110217,0.097912,0.116857,0.114049,0.106575
KLAC,2025-06,0.130973,0.101648,0.11082,0.122734,0.106877,0.086234,0.11113,0.110154,0.119428
KLAC,2025-09,0.11927,0.107632,0.109306,0.117756,0.110462,0.09792,0.11678,0.114371,0.106502
KLAC,2025-12,0.11927,0.107632,0.109306,0.117756,0.110462,0.09792,0.11678,0.114371,0.106502
LRCX,2013-09,0.124908,0.106684,0.110794,0.117287,0.111198,0.093379,0.116622,0.109759,0.109368
LRCX,2013-12,0.124908,0.106684,0.110794,0.117287,0.111198,0.093379,0.116622,0.109759,0.109368
LRCX,2014-03,0.125857,0.106618,0.110574,0.117396,0.110592,0.093297,0.11775,0.109212,0.108704
LRCX,2014-06,0.134546,0.108234,0.102455,0.11833,0.107867,0.094922,0.109663,0.107501,0.116481
LRCX,2014-09,0.127613,0.105615,0.107584,0.117534,0.111965,0.094516,0.115879,0.109472,0.109822
LRCX,2014-12,0.127909,0.10556,0.107346,0.11758,0.111632,0.094484,0.115783,0.109903,0.109803
LRCX,2015-03,0.127909,0.10556,0.107346,0.11758,0.111632,0.094484,0.115783,0.109903,0.109803
LRCX,2015-06,0.135013,0.108167,0.102672,0.118982,0.107624,0.094623,0.109063,0.107878,0.115978
LRCX,2015-09,0.12471,0.104841,0.11053,0.116333,0.111827,0.092249,0.118162,0.11032,0.11103
LRCX,2015-12,0.125388,0.10484,0.109638,0.116157,0.112516,0.091697,0.118448,0.110148,0.111169
LRCX,2016-03,0.125388,0.10484,0.109638,0.116157,0.112516,0.091697,0.118448,0.110148,0.111169
LRCX,2016-06,0.131361,0.108579,0.104101,0.118956,0.10921,0.097002,0.109212,0.106833,0.114745
LRCX,2016-09,0.125822,0.106189,0.109686,0.116908,0.111717,0.09415,0.117411,0.109128,0.108991
LRCX,2016-12,0.124883,0.105968,0.108768,0.116698,0.111719,0.093536,0.118303,0.110777,0.109348
LRCX,2017-03,0.124883,0.105968,0.108768,0.116698,0.111719,0.093536,0.118303,0.110777,0.109348
LRCX,2017-06,0.129369,0.109697,0.106401,0.118514,0.109935,0.096754,0.110123,0.105747,0.11346
LRCX,2017-09,0.126519,0.10629,0.109178,0.117141,0.111961,0.094342,0.117452,0.108101,0.109016
LRCX,2017-12,0.124765,0.106708,0.110675,0.116341,0.112025,0.092223,0.118057,0.109759,0.109446
LRCX,2018-03,0.124494,0.106315,0.111001,0.116423,0.112978,0.092277,0.117129,0.109902,0.109481
LRCX,2018-06,0.128226,0.111654,0.107306,0.117841,0.110209,0.096472,0.109759,0.105003,0.11353
LRCX,2018-09,0.124158,0.107334,0.111376,0.115988,0.111392,0.093662,0.11752,0.111021,0.107549
LRCX,2018-12,0.125622,0.107351,0.109915,0.116437,0.111184,0.093309,0.117452,0.110744,0.107986
LRCX,2019-03,0.125089,0.107486,0.110182,0.116211,0.110977,0.093503,0.117793,0.110695,0.108063
LRCX,2019-06,0.130006,0.109591,0.106691,0.118287,0.109367,0.096631,0.109433,0.106415,0.113579
LRCX,2019-09,0.125487,0.10733,0.10987,0.116265,0.111235,0.093631,0.117491,0.110685,0.108007
LRCX,2019-12,0.125487,0.10733,0.10987,0.116265,0.111235,0.093631,0.117491,0.110685,0.108007
LRCX,2020-03,0.123263,0.108512,0.10997,0.117807,0.11069,0.095431,0.118225,0.109118,0.106983
LRCX,2020-06,0.130942,0.109166,0.10591,0.118163,0.109453,0.09587,0.109904,0.106543,0.114048
LRCX,2020-09,0.125154,0.107533,0.110175,0.116119,0.11091,0.093476,0.117805,0.110694,0.108133
LRCX,2020-12,0.125154,0.107533,0.110175,0.116119,0.11091,0.093476,0.117805,0.110694,0.108133
LRCX,2021-03,0.125154,0.107533,0.110175,0.116119,0.11091,0.093476,0.117805,0.110694,0.108133
LRCX,2021-06,0.129384,0.109836,0.105082,0.118975,0.10962,0.096537,0.110087,0.106135,0.114343
LRCX,2021-09,0.12414,0.105962,0.11135,0.116807,0.110109,0.094459,0.118593,0.111336,0.107244
LRCX,2021-12,0.12414,0.105962,0.11135,0.116807,0.110109,0.094459,0.118593,0.111336,0.107244
LRCX,2022-03,0.12414,0.105962,0.11135,0.116807,0.110109,0.094459,0.118593,0.111336,0.107244
LRCX,2022-06,0.129384,0.109836,0.105082,0.118975,0.10962,0.096537,0.110087,0.106135,0.114343
LRCX,2022-09,0.12414,0.105962,0.11135,0.116807,0.110109,0.094459,0.118593,0.111336,0.107244
LRCX,2022-12,0.12414,0.105962,0.11135,0.116807,0.110109,0.094459,0.118593,0.111336,0.107244
LRCX,2023-03,0.123964,0.105782,0.111359,0.116923,0.110422,0.09416,0.118979,0.111188,0.107224
LRCX,2023-06,0.129552,0.109834,0.104962,0.118924,0.109653,0.096802,0.109903,0.106062,0.114309
LRCX,2023-09,0.124452,0.105555,0.111162,0.116824,0.110483,0.094344,0.118492,0.111462,0.107227
LRCX,2023-12,0.124452,0.105555,0.111162,0.116824,0.110483,0.094344,0.118492,0.111462,0.107227
LRCX,2024-03,0.123869,0.105585,0.111606,0.116869,0.110443,0.094251,0.119459,0.111003,0.106916
LRCX,2024-06,0.129333,0.109651,0.105117,0.119099,0.109897,0.096859,0.109706,0.106222,0.114116
LRCX,2024-09,0.124758,0.105271,0.109856,0.117712,0.11019,0.0951,0.118916,0.11067,0.107528
LRCX,2024-12,0.124758,0.105271,0.109856,0.117712,0.11019,0.0951,0.118916,0.11067,0.107528
LRCX,2025-03,0.124758,0.105271,0.109856,0.117712,0.11019,0.0951,0.118916,0.11067,0.107528
LRCX,2025-06,0.128635,0.110357,0.10541,0.118953,0.109932,0.096631,0.109897,0.106134,0.114051
LRCX,2025-09,0.124758,0.105271,0.109856,0.117712,0.11019,0.0951,0.118916,0.11067,0.107528
LRCX,2025-12,0.124758,0.105271,0.109856,0.117712,0.11019,0.0951,0.118916,0.11067,0.107528
META,2013-09,0.101136,0.102962,0.117918,0.115601,0.116014,0.121162,0.115239,0.111751,0.098217
META,2013-12,0.099033,0.102297,0.112868,0.121071,0.115897,0.129029,0.109546,0.108178,0.102081
META,2014-03,0.101909,0.104778,0.116636,0.117582,0.114776,0.121163,0.113845,0.110567,0.098745
META,2014-06,0.102736,0.105625,0.116329,0.116121,0.114472,0.119575,0.113993,0.112277,0.098872
META,2014-09,0.102583,0.105182,0.117542,0.116229,0.114354,0.118037,0.114563,0.111899,0.099611
META,2014-12,0.091448,0.10072,0.116663,0.12117,0.115344,0.13385,0.114146,0.104883,0.101775
META,2015-03,0.105283,0.109068,0.117672,0.111953,0.112394,0.106775,0.12119,0.116443,0.099222
META,2015-06,0.108103,0.110342,0.115422,0.116521,0.111094,0.105053,0.119183,0.115283,0.099
META,2015-09,0.107568,0.109905,0.11486,0.1158,0.111545,0.104767,0.120437,0.1155,0.099618
META,2015-12,0.097532,0.106702,0.111639,0.121431,0.1127,0.125063,0.110585,0.107893,0.106455
META,2016-03,0.107545,0.110149,0.115293,0.116453,0.111115,0.104234,0.11994,0.115594,0.099677
META,2016-06,0.107997,0.110603,0.115502,0.115598,0.110987,0.105703,0.119276,0.115579,0.098757
META,2016-09,0.107952,0.110382,0.114548,0.115087,0.111158,0.104625,0.120863,0.115663,0.099723
META,2016-12,0.100111,0.105793,0.111085,0.122412,0.112559,0.123616,0.109748,0.105166,0.109509
META,2017-03,0.107726,0.11128,0.116951,0.111915,0.110806,0.103156,0.120852,0.117352,0.099963
META,2017-06,0.108377,0.11137,0.116699,0.111628,0.110532,0.10429,0.120294,0.11721,0.0996
META,2017-09,0.108269,0.111013,0.115737,0.111363,0.110902,0.103401,0.121534,0.117451,0.100329
META,2017-12,0.101424,0.107599,0.110724,0.12118,0.11281,0.125158,0.109598,0.104561,0.106946
META,2018-03,0.107728,0.111164,0.11699,0.111982,0.110862,0.103173,0.120906,0.117269,0.099927
META,2018-06,0.108377,0.11137,0.116699,0.111628,0.110532,0.10429,0.120294,0.11721,0.0996
META,2018-09,0.108269,0.111013,0.115737,0.111363,0.110902,0.103401,0.121534,0.117451,0.100329
META,2018-12,0.101935,0.105249,0.112624,0.121893,0.112845,0.123418,0.109771,0.104334,0.107931
META,2019-03,0.107214,0.11092,0.116428,0.111865,0.111681,0.104109,0.120756,0.117184,0.099843
META,2019-06,0.108279,0.111717,0.116646,0.111955,0.11093,0.104453,0.12014,0.116858,0.099023
META,2019-09,0.107885,0.110322,0.115031,0.112119,0.113178,0.104177,0.121631,0.116189,0.099467
META,2019-12,0.101959,0.106286,0.112454,0.122533,0.111685,0.12211,0.109881,0.104482,0.10861
META,2020-03,0.105465,0.111028,0.113263,0.112412,0.112052,0.112656,0.119547,0.115168,0.098408
META,2020-06,0.107377,0.111696,0.113775,0.112925,0.111565,0.112781,0.118249,0.115166,0.096465
META,2020-09,0.107369,0.111353,0.111864,0.11282,0.111795,0.111451,0.12055,0.114882,0.097917
META,2020-12,0.10026,0.108583,0.109383,0.122035,0.111351,0.123257,0.111291,0.103608,0.110232
META,2021-03,0.105465,0.111028,0.113263,0.112412,0.112052,0.112656,0.119547,0.115168,0.098408
META,2021-06,0.107377,0.111696,0.113775,0.112925,0.111565,0.112781,0.118249,0.115166,0.096465
META,2021-09,0.106581,0.108999,0.117503,0.113348,0.109631,0.107903,0.118115,0.114214,0.103707
META,2021-12,0.101793,0.108155,0.112076,0.12021,0.112978,0.120479,0.1108,0.104305,0.109204
META,2022-03,0.107855,0.112481,0.117577,0.113895,0.107565,0.10494,0.118808,0.113778,0.1031
META,2022-06,0.107056,0.112417,0.118602,0.113685,0.107158,0.10571,0.119238,0.113969,0.102165
META,2022-09,0.108128,0.111592,0.117346,0.113573,0.109093,0.105403,0.121608,0.115101,0.098155
META,2022-12,0.108989,0.112302,0.11009,0.118985,0.110711,0.11367,0.112365,0.104361,0.108529
META,2023-03,0.108617,0.112396,0.118027,0.111548,0.109297,0.103511,0.121386,0.114576,0.100641
META,2023-06,0.10872,0.11205,0.117392,0.111729,0.109344,0.103522,0.121757,0.115006,0.100481
META,2023-09,0.108,0.111672,0.117557,0.110843,0.109227,0.103318,0.122024,0.116299,0.101061
META,2023-12,0.110094,0.113166,0.108746,0.120455,0.110571,0.110574,0.111196,0.10457,0.11063
META,2024-03,0.107559,0.111114,0.120006,0.113036,0.109738,0.103698,0.119948,0.115457,0.099443
META,2024-06,0.108626,0.11113,0.118458,0.111361,0.110239,0.102895,0.121276,0.11545,0.100566
META,2024-09,0.107904,0.110715,0.118648,0.110542,0.110236,0.102705,0.121473,0.116654,0.101124
META,2024-12,0.112807,0.115082,0.104815,0.122189,0.110135,0.106892,0.111114,0.106381,0.110586
META,2025-03,0.109235,0.11276,0.117733,0.113214,0.108359,0.101135,0.120545,0.115667,0.101352
META,2025-06,0.109169,0.111722,0.117064,0.113711,0.109507,0.101919,0.1204,0.115556,0.100954
META,2025-09,0.108179,0.11143,0.117724,0.112406,0.109495,0.101682,0.120713,0.116817,0.101554
META,2025-12,0.114148,0.116752,0.101432,0.124788,0.105573,0.108121,0.109555,0.109346,0.110286
MSFT,2013-09,0.108071,0.111114,0.119423,0.115208,0.109366,0.101252,0.114564,0.115025,0.105977
MSFT,2013-12,0.107536,0.111908,0.119227,0.114944,0.109129,0.102119,0.114793,0.114918,0.105425
MSFT,2014-03,0.107402,0.110053,0.119423,0.115391,0.108738,0.100714,0.115569,0.115283,0.107427
MSFT,2014-06,0.110694,0.113449,0.124479,0.121905,0.108799,0.095925,0.10682,0.110155,0.107774
MSFT,2014-09,0.10776,0.112093,0.119629,0.115691,0.107843,0.101493,0.114801,0.115405,0.105285
MSFT,2014-12,0.10776,0.112093,0.119629,0.115691,0.107843,0.101493,0.114801,0.115405,0.105285
MSFT,2015-03,0.10776,0.112093,0.119629,0.115691,0.107843,0.101493,0.114801,0.115405,0.105285
MSFT,2015-06,0.105305,0.118009,0.116313,0.119755,0.107232,0.09916,0.108134,0.112475,0.113617
MSFT,2015-09,0.106692,0.111942,0.119934,0.115757,0.107884,0.102173,0.115524,0.115364,0.104731
MSFT,2015-12,0.106421,0.111972,0.120803,0.115336,0.107387,0.102061,0.11581,0.115386,0.104824
MSFT,2016-03,0.106421,0.111972,0.120803,0.115336,0.107387,0.102061,0.11581,0.115386,0.104824
MSFT,2016-06,0.10524,0.118634,0.115114,0.118258,0.106669,0.10009,0.108294,0.113934,0.113767
MSFT,2016-09,0.106126,0.116342,0.117771,0.11371,0.107172,0.101103,0.116403,0.116099,0.105275
MSFT,2016-12,0.106615,0.116096,0.117556,0.113811,0.106706,0.101317,0.116427,0.11643,0.105042
MSFT,2017-03,0.106811,0.11701,0.117217,0.113754,0.106574,0.101247,0.116366,0.116373,0.104647
MSFT,2017-06,0.108649,0.118754,0.112876,0.116795,0.107992,0.097332,0.108102,0.114188,0.115312
MSFT,2017-09,0.109504,0.116947,0.116173,0.114662,0.106262,0.10043,0.114365,0.116101,0.105557
MSFT,2017-12,0.109151,0.115975,0.116455,0.115113,0.106297,0.099898,0.115383,0.116097,0.105631
MSFT,2018-03,0.109675,0.116289,0.115495,0.115614,0.106499,0.099291,0.115236,0.115761,0.106142
MSFT,2018-06,0.110004,0.117372,0.114711,0.121204,0.106662,0.098238,0.104284,0.114749,0.112776
MSFT,2018-09,0.108128,0.113603,0.118325,0.114396,0.107765,0.100873,0.115947,0.115408,0.105555
MSFT,2018-12,0.108147,0.113326,0.118476,0.114493,0.107972,0.100953,0.116106,0.115122,0.105404
MSFT,2019-03,0.108036,0.113303,0.118556,0.114367,0.107935,0.100927,0.116009,0.115446,0.105422
MSFT,2019-06,0.111169,0.117616,0.112479,0.12347,0.10576,0.097951,0.104216,0.114311,0.113028
MSFT,2019-09,0.107966,0.115302,0.117989,0.114097,0.107563,0.101069,0.115881,0.114998,0.105135
MSFT,2019-12,0.107994,0.115207,0.117964,0.114119,0.107571,0.10112,0.115984,0.114964,0.105076
MSFT,2020-03,0.10791,0.114181,0.117788,0.114804,0.108444,0.100464,0.1158,0.11528,0.105329
MSFT,2020-06,0.11214,0.11386,0.119148,0.120133,0.106421,0.097965,0.103516,0.114221,0.112597
MSFT,2020-09,0.109175,0.113788,0.116849,0.115222,0.107255,0.101772,0.114627,0.11448,0.106832
MSFT,2020-12,0.109313,0.114079,0.116646,0.115495,0.107302,0.101746,0.114379,0.114298,0.106742
MSFT,2021-03,0.109313,0.114079,0.116646,0.115495,0.107302,0.101746,0.114379,0.114298,0.106742
MSFT,2021-06,0.110385,0.113018,0.119714,0.122278,0.107887,0.095813,0.104445,0.114328,0.112131
MSFT,2021-09,0.109461,0.114215,0.116609,0.115609,0.107145,0.101957,0.114598,0.114424,0.105983
MSFT,2021-12,0.109461,0.114215,0.116609,0.115609,0.107145,0.101957,0.114598,0.114424,0.105983
MSFT,2022-03,0.109461,0.114215,0.116609,0.115609,0.107145,0.101957,0.114598,0.114424,0.105983
MSFT,2022-06,0.110518,0.113962,0.120188,0.11953,0.106972,0.095962,0.106244,0.114822,0.111803
MSFT,2022-09,0.108013,0.11305,0.118036,0.115129,0.108285,0.10107,0.115943,0.115065,0.105409
MSFT,2022-12,0.108019,0.112987,0.11806,0.115188,0.108304,0.101171,0.116044,0.114974,0.105253
MSFT,2023-03,0.108174,0.113807,0.117592,0.11459,0.107549,0.101389,0.115931,0.115558,0.10541
MSFT,2023-06,0.112981,0.123834,0.111421,0.120956,0.103781,0.092947,0.10451,0.114954,0.114616
MSFT,2023-09,0.108769,0.115551,0.115785,0.115066,0.107276,0.100593,0.115521,0.115074,0.106365
MSFT,2023-12,0.108783,0.115456,0.115913,0.115059,0.107271,0.100669,0.11561,0.11503,0.10621
MSFT,2024-03,0.108583,0.115387,0.115943,0.114827,0.10723,0.100626,0.115601,0.115502,0.1063
MSFT,2024-06,0.114542,0.12029,0.111511,0.121193,0.104895,0.093353,0.103051,0.115707,0.115458
MSFT,2024-09,0.109705,0.117671,0.114408,0.115477,0.107131,0.098332,0.115801,0.115289,0.106186
MSFT,2024-12,0.109399,0.117281,0.114607,0.115507,0.107801,0.097716,0.115672,0.115327,0.10669
MSFT,2025-03,0.109431,0.117352,0.11455,0.115477,0.107756,0.097606,0.115652,0.115511,0.106666
MSFT,2025-06,0.115332,0.125688,0.1095,0.121861,0.107696,0.091248,0.104756,0.112633,0.111286
MSFT,2025-09,0.109272,0.118001,0.114537,0.115517,0.106671,0.098106,0.11576,0.115366,0.106771
MSFT,2025-12,0.109329,0.117903,0.114615,0.11551,0.106633,0.098186,0.115804,0.115344,0.106676
MU,2013-09,0.124185,0.105466,0.112473,0.119513,0.112729,0.09463,0.114305,0.11014,0.106558
MU,2013-12,0.126248,0.10376,0.112958,0.116432,0.110143,0.094833,0.11504,0.114486,0.106101
MU,2014-03,0.125807,0.104134,0.113595,0.115751,0.109909,0.094461,0.114265,0.114818,0.10726
MU,2014-06,0.125582,0.103646,0.111188,0.116057,0.110565,0.09705,0.113196,0.116095,0.106621
MU,2014-09,0.126166,0.103421,0.115412,0.11896,0.114717,0.094055,0.113909,0.107569,0.105791
MU,2014-12,0.122071,0.10623,0.11287,0.116082,0.110612,0.095103,0.116858,0.113641,0.106533
MU,2015-03,0.120371,0.106198,0.112561,0.115674,0.109829,0.096171,0.1178,0.11522,0.106176
MU,2015-06,0.120846,0.106155,0.1157,0.115257,0.111375,0.093683,0.115739,0.113539,0.107706
MU,2015-09,0.126443,0.104957,0.114642,0.117871,0.113926,0.09377,0.112551,0.109559,0.106282
MU,2015-12,0.120701,0.104806,0.113677,0.11457,0.11022,0.097587,0.116275,0.115489,0.106675
MU,2016-03,0.119136,0.105071,0.114462,0.115485,0.109673,0.098718,0.114739,0.115687,0.10703
MU,2016-06,0.121541,0.104598,0.110231,0.116774,0.110904,0.098644,0.11524,0.114741,0.107327
MU,2016-09,0.13163,0.102232,0.110045,0.11871,0.113605,0.091955,0.112752,0.109541,0.10953
MU,2016-12,0.126601,0.103966,0.10774,0.119189,0.110198,0.099059,0.114467,0.112323,0.106456
MU,2017-03,0.12452,0.10362,0.109884,0.117165,0.111191,0.098968,0.115106,0.114938,0.104609
MU,2017-06,0.121738,0.105712,0.110878,0.115635,0.109252,0.096949,0.116057,0.116694,0.107086
MU,2017-09,0.126773,0.105151,0.11204,0.119747,0.113738,0.091259,0.112277,0.111128,0.107887
MU,2017-12,0.124902,0.105357,0.111009,0.117768,0.109578,0.098502,0.111137,0.115469,0.106278
MU,2018-03,0.125403,0.105392,0.111366,0.118026,0.109486,0.098304,0.110585,0.115594,0.105845
MU,2018-06,0.125014,0.104985,0.11161,0.117552,0.10949,0.099055,0.111131,0.115171,0.105992
MU,2018-09,0.130144,0.107771,0.109585,0.119079,0.110897,0.094426,0.107807,0.113092,0.107199
MU,2018-12,0.127845,0.105838,0.110704,0.119671,0.110619,0.095118,0.107596,0.11496,0.107647
MU,2019-03,0.12765,0.105076,0.110934,0.119677,0.110694,0.095238,0.108035,0.114688,0.108009
MU,2019-06,0.12765,0.105076,0.110934,0.119677,0.110694,0.095238,0.108035,0.114688,0.108009
MU,2019-09,0.13095,0.106996,0.108983,0.118965,0.110812,0.095026,0.10717,0.113099,0.107998
MU,2019-12,0.128654,0.105392,0.111085,0.11888,0.109763,0.095244,0.106662,0.115118,0.109202
MU,2020-03,0.12788,0.107654,0.110847,0.119181,0.107425,0.094228,0.107663,0.115325,0.109798
MU,2020-06,0.128206,0.107434,0.110247,0.119252,0.107189,0.094794,0.107222,0.116303,0.109353
MU,2020-09,0.13177,0.10903,0.11004,0.119852,0.106738,0.093588,0.107138,0.113573,0.108271
MU,2020-12,0.128069,0.107852,0.110675,0.118754,0.108668,0.093295,0.109462,0.11435,0.108875
MU,2021-03,0.127963,0.108148,0.112006,0.119809,0.106559,0.092359,0.108574,0.114638,0.109944
MU,2021-06,0.128033,0.107837,0.111428,0.11948,0.106761,0.091909,0.1088,0.115779,0.109972
MU,2021-09,0.13164,0.109906,0.110814,0.121164,0.105375,0.093668,0.106058,0.114407,0.106968
MU,2021-12,0.126254,0.109009,0.111725,0.119297,0.107436,0.094608,0.108809,0.114052,0.108809
MU,2022-03,0.126247,0.109719,0.111826,0.120466,0.10635,0.093845,0.108623,0.113854,0.10907
MU,2022-06,0.12624,0.111452,0.111386,0.120388,0.105168,0.094441,0.109373,0.112029,0.109524
MU,2022-09,0.129088,0.116444,0.105239,0.119082,0.105262,0.095264,0.109839,0.112293,0.107489
MU,2022-12,0.128023,0.111973,0.108371,0.119898,0.10595,0.094821,0.109319,0.11308,0.108566
MU,2023-03,0.127569,0.111552,0.108525,0.120341,0.106096,0.094466,0.109975,0.11264,0.108835
MU,2023-06,0.127569,0.111552,0.108525,0.120341,0.106096,0.094466,0.109975,0.11264,0.108835
MU,2023-09,0.128757,0.11186,0.108371,0.12044,0.105494,0.094905,0.109266,0.112677,0.108229
MU,2023-12,0.126628,0.111465,0.108946,0.120238,0.105706,0.094326,0.111459,0.111905,0.109326
MU,2024-03,0.126809,0.111466,0.108799,0.12032,0.105727,0.094253,0.11151,0.111846,0.10927
MU,2024-06,0.127362,0.111333,0.109046,0.120048,0.105629,0.094219,0.111298,0.111578,0.109489
MU,2024-09,0.129653,0.111872,0.108059,0.119593,0.105291,0.09475,0.109248,0.112979,0.108556
MU,2024-12,0.126651,0.113072,0.10803,0.119307,0.104985,0.094471,0.111981,0.111146,0.110357
MU,2025-03,0.126651,0.113072,0.10803,0.119307,0.104985,0.094471,0.111981,0.111146,0.110357
MU,2025-06,0.127941,0.112474,0.107541,0.119784,0.105237,0.093888,0.111527,0.111231,0.110377
MU,2025-09,0.129334,0.116698,0.110582,0.11905,0.103039,0.093358,0.107922,0.11345,0.106568
MU,2025-12,0.128538,0.1113,0.108143,0.119609,0.10637,0.093317,0.111315,0.110833,0.110573
NOW,2013-09,0.102614,0.116685,0.121905,0.109603,0.106187,0.100092,0.124063,0.113109,0.105741
NOW,2013-12,0.104691,0.117913,0.126248,0.110089,0.104854,0.097383,0.117786,0.109986,0.111051
NOW,2014-03,0.102651,0.116151,0.121653,0.109308,0.105792,0.099606,0.123497,0.113527,0.107815
NOW,2014-06,0.102651,0.116151,0.121653,0.109308,0.105792,0.099606,0.123497,0.113527,0.107815
NOW,2014-09,0.102651,0.116151,0.121653,0.109308,0.105792,0.099606,0.123497,0.113527,0.107815
NOW,2014-12,0.100573,0.122048,0.12739,0.10876,0.102941,0.096711,0.117018,0.111975,0.112585
NOW,2015-03,0.102318,0.115028,0.121724,0.109303,0.107387,0.101829,0.123802,0.11302,0.105589
NOW,2015-06,0.105776,0.115423,0.120969,0.109443,0.103984,0.10161,0.121555,0.11602,0.105222
NOW,2015-09,0.105796,0.115408,0.120762,0.109473,0.104128,0.101529,0.121679,0.115906,0.105319
NOW,2015-12,0.10407,0.119459,0.124309,0.10978,0.104972,0.096907,0.117039,0.11197,0.111494
NOW,2016-03,0.108514,0.117627,0.120839,0.109146,0.103514,0.099267,0.11991,0.116154,0.10503
NOW,2016-06,0.107258,0.118495,0.120195,0.108307,0.104645,0.10082,0.120497,0.115056,0.104728
NOW,2016-09,0.107258,0.118495,0.120195,0.108307,0.104645,0.10082,0.120497,0.115056,0.104728
NOW,2016-12,0.104073,0.122715,0.121103,0.109818,0.104435,0.095465,0.118931,0.111594,0.111867
NOW,2017-03,0.107626,0.11801,0.12174,0.107797,0.104682,0.098903,0.120733,0.115401,0.105108
NOW,2017-06,0.10757,0.117959,0.121784,0.107831,0.104679,0.098861,0.120748,0.115414,0.105153
NOW,2017-09,0.107631,0.117669,0.122236,0.107751,0.104591,0.098668,0.120555,0.115665,0.105233
