Iter	hps	sum	rrse	rrae	corr	smape	valid rse	valid r2	valid mase	valid smape	valid mape	valid mse	valid mae	valid rmse	valid rae	valid hist_rse	valid global_rse	valid corr	test rse	test r2	test mase	test smape	test mape	test mse	test mae	test rmse	test rae	test hist_rse	test global_rse	test corr	best_epoch
62	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 1, 2, True]	1.6346707	1.6346707	1.6416008	0.4253561	0.048115876	1.6346707	-2.610231	0.462535	0.048115876	0.09318162	0.36995715	0.37882647	0.458684	1.6416008	0.401055	5.118136	0.4253561	1.6311958	-2.681994	0.476884	0.046987113	0.09240006	0.3051321	0.37130862	0.462246	1.6145437	0.439476	4.037663	0.5315362	109
63	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 1, 2, True]	1.9296268	1.9296268	1.9052091	0.47253168	0.053644598	1.9296268	-4.499956	0.483761	0.053644598	0.102537304	0.34277818	0.3840823	0.466756	1.9052091	0.419807	4.926548	0.47253168	1.3672097	-1.2409973	0.432148	0.044738654	0.084825255	0.30131596	0.3363163	0.416100	1.3291993	0.395074	4.012335	0.56930107	17
64	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 1, 2, True]	1.8714904	1.8714904	1.8558735	0.4565509	0.053136684	1.8714904	-4.5440803	0.477654	0.053136684	0.100656316	0.33898845	0.38103324	0.461403	1.8558735	0.412456	4.899238	0.4565509	1.3318725	-1.1005094	0.422411	0.04395612	0.08309596	0.2913915	0.32921705	0.408711	1.2910417	0.388551	3.945704	0.57440346	21
65	[2, 0.0005, 12, 16, 24, 48, 5, 0.6, 2, 40, 0.1, 1, 2, True]	1.7671177	1.7671177	1.7575223	0.49316862	0.048506334	1.7671177	-3.5331852	0.449868	0.048506334	0.09161765	0.3558398	0.3779404	0.456855	1.7575223	0.389403	5.019534	0.49316862	1.364647	-1.6024187	0.400049	0.040691953	0.07833848	0.24712865	0.31110498	0.385784	1.336226	0.369818	3.633688	0.5946473	90
66	[2, 0.0005, 12, 16, 24, 32, 20, 0.6, 1, 40, 0.1, 1, 2, True]	1.8332899	1.8332899	1.8336271	0.48517892	0.052163634	1.8332899	-4.603399	0.478410	0.052163634	0.100635596	0.3384219	0.3770881	0.456004	1.8336271	0.411551	4.895143	0.48517892	1.3158076	-1.1075914	0.414749	0.043078657	0.081992194	0.27515	0.32336617	0.397906	1.28979	0.377714	3.834166	0.59715647	24
67	[2, 0.0005, 12, 8, 16, 32, 5, 0.6, 1, 40, 0.1, 1, 2, True]	1.800485	1.800485	1.7747554	0.46399382	0.050142843	1.800485	-3.6376355	0.467071	0.050142843	0.09537611	0.34848413	0.37790015	0.458473	1.7747554	0.402734	4.967383	0.46399382	1.2662055	-0.8569192	0.400399	0.041676152	0.07940445	0.2622134	0.31483576	0.390089	1.2286142	0.368462	3.742946	0.57652813	81
68	[2, 0.0005, 12, 16, 24, 48, 15, 0.5, 1, 10, 0.2, 3, 2, True]	1.8673472	1.8673472	1.8594673	0.48998693	0.052879658	1.8673472	-3.8122318	0.482492	0.052879658	0.10107937	0.34805834	0.38246885	0.464237	1.8594673	0.417999	4.964347	0.48998693	1.3210994	-1.0997946	0.418516	0.04346935	0.082557574	0.28462943	0.32583278	0.402404	1.2871269	0.383144	3.899654	0.6023993	19
69	[2, 0.0003, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.1, 1, 2, True]	1.9169488	1.9169488	1.8837888	0.4800418	0.053351764	1.9169488	-4.7125044	0.484742	0.053351764	0.10248615	0.33446184	0.38281792	0.468886	1.8837888	0.423377	4.866418	0.4800418	1.3371729	-1.1139832	0.427403	0.04407557	0.08381365	0.29571202	0.33094084	0.412572	1.2941079	0.394487	3.974848	0.56851417	38
70	[2, 0.0005, 12, 16, 24, 64, 20, 0.6, 1, 40, 0.1, 1, 2, True]	1.8145294	1.8145294	1.8169826	0.45711127	0.053270366	1.8145294	-3.2042491	0.482039	0.053270366	0.10000355	0.33969674	0.3791177	0.461977	1.8169826	0.418935	4.904354	0.45711127	1.3079281	-1.0658016	0.419261	0.043527827	0.08255122	0.28238326	0.32531556	0.400068	1.27899	0.381476	3.884236	0.59766716	20
71	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 0.1, 2, True]	1.6773454	1.6773454	1.6785923	0.44449165	0.04959863	1.6773454	-3.0537806	0.464979	0.04959863	0.094946794	0.376604	0.38771003	0.466449	1.6785923	0.398430	5.163909	0.44449165	1.2818619	-0.9761572	0.395130	0.041647937	0.079315856	0.2750703	0.32128385	0.397284	1.2420375	0.364480	3.833611	0.5663427	82
72	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 0.1, 2, True]	1.6857775	1.6857775	1.6929942	0.46990645	0.04955504	1.6857775	-3.596039	0.474767	0.04955504	0.097755514	0.39344126	0.40152186	0.474533	1.6929942	0.406155	5.278081	0.46990645	1.2911332	-0.9486769	0.412577	0.042892527	0.0817169	0.27009243	0.32443315	0.400608	1.2522328	0.379946	3.798764	0.5812433	73
73	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 0.1, 2, True]	1.5973365	1.5973365	1.5943329	0.4593625	0.047778595	1.5973365	-2.4914422	0.444898	0.047778595	0.09033462	0.34227788	0.3634315	0.440116	1.5943329	0.385817	4.922951	0.4593625	1.2645917	-0.89056146	0.419045	0.042985607	0.082028836	0.26841804	0.32457656	0.397967	1.2542624	0.379459	3.786971	0.6007911	74
74	[2, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.1, 0.1, 2, True]	1.8800647	1.8800647	1.8885638	0.4624004	0.053978585	1.8800647	-4.174788	0.486070	0.053978585	0.101430446	0.34920877	0.38310185	0.464368	1.8885638	0.419099	4.972545	0.4624004	1.3469291	-1.1237597	0.434040	0.04511134	0.085077085	0.30502117	0.33676758	0.417152	1.311615	0.397933	4.036929	0.5619383	14
75	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.1, 0.1, 2, True]	1.6001358	1.6001358	1.5912948	0.47988126	0.048996482	1.6001358	-3.5320039	0.447802	0.048996482	0.09384095	0.35822773	0.37365708	0.450409	1.5912948	0.390310	5.036348	0.47988126	1.2175359	-0.78696215	0.398777	0.041131146	0.079146035	0.25581193	0.31181422	0.384164	1.1933736	0.365863	3.696975	0.613274	55
76	[2, 0.0008, 8, 16, 32, 48, 5, 0.6, 1, 64, 0.2, 0.1, 2, True]	1.8282682	1.8282682	1.835614	0.45012674	0.05342049	1.8282682	-4.2138515	0.480172	0.05342049	0.102115124	0.3334503	0.38140264	0.463338	1.835614	0.417045	4.859053	0.45012674	1.2941628	-0.9484889	0.433521	0.044902936	0.08487845	0.30171025	0.33298877	0.408467	1.2673962	0.392579	4.014959	0.57543164	7
77	[1, 0.0008, 12, 16, 32, 32, 9, 0.5, 1, 64, 0.1, 3, 3, True]	1.8207196	1.8207196	1.790311	0.46993178	0.052097905	1.8207196	-3.5565245	0.472828	0.052097905	0.097329155	0.35765305	0.37862673	0.461491	1.790311	0.409881	5.032306	0.46993178	1.258047	-0.89729095	0.406819	0.042087514	0.079856	0.2731956	0.3140877	0.389577	1.2137734	0.372589	3.820524	0.6124592	32
78	[1, 0.0008, 8, 8, 32, 32, 20, 0.6, 1, 64, 0.1, 0.1, 2, True]	1.8506123	1.8506123	1.8408436	0.48615348	0.05288284	1.8506123	-4.218507	0.481418	0.05288284	0.10147676	0.34136507	0.3810983	0.464098	1.8408436	0.417635	4.916382	0.48615348	1.3464068	-1.259464	0.418697	0.04350535	0.0824034	0.28274396	0.32731816	0.404918	1.3061745	0.383197	3.886716	0.606209	18
79	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6236703	1.6236703	1.612751	0.42022136	0.048923865	1.6236703	-3.053716	0.435914	0.048923865	0.08954731	0.35322297	0.36310825	0.439797	1.612751	0.382363	5.001043	0.42022136	1.3284066	-1.3608243	0.401242	0.041717287	0.078865245	0.258125	0.31675294	0.395321	1.2636653	0.372760	3.713652	0.579416	60
80	[1, 0.0008, 8, 16, 32, 48, 9, 0.4, 1, 64, 0.1, 0.1, 2, True]	1.6404306	1.6404306	1.6380248	0.45114088	0.049168784	1.6404306	-3.8826022	0.468531	0.049168784	0.097653136	0.38534266	0.3917205	0.469949	1.6380248	0.406181	5.223477	0.45114088	1.3135823	-1.178641	0.390837	0.040533267	0.078845546	0.22779383	0.3086227	0.382255	1.2908158	0.361267	3.488648	0.60309243	51
81	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.593662	1.593662	1.5997602	0.45627958	0.047568116	1.593662	-3.0394738	0.428548	0.047568116	0.08808095	0.34945473	0.35534906	0.428129	1.5997602	0.373988	4.974295	0.45627958	1.3601853	-1.2734827	0.410069	0.04212515	0.08199253	0.25673354	0.32817286	0.408872	1.3209288	0.378461	3.703629	0.6104838	64
82	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6505443	1.6505443	1.649324	0.42307892	0.048428405	1.6505443	-2.8520765	0.429535	0.048428405	0.089160174	0.34981978	0.35788003	0.431740	1.649324	0.374858	4.976893	0.42307892	1.3324974	-1.0736068	0.407895	0.042289887	0.0801221	0.26278004	0.32110566	0.398135	1.2975216	0.376439	3.746988	0.5751663	50
83	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6327311	1.6327311	1.6323487	0.48402116	0.047818735	1.6327311	-2.9749255	0.443978	0.047818735	0.09206173	0.32794076	0.36270058	0.434149	1.6323487	0.384323	4.818743	0.48402116	1.3104159	-1.3202595	0.379943	0.039485037	0.07591627	0.2426416	0.31069168	0.384429	1.2889987	0.352092	3.600549	0.6045122	49
84	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6141876	1.6141876	1.6227309	0.45405006	0.04963753	1.6141876	-2.8625162	0.464191	0.04963753	0.09404444	0.35589972	0.37839696	0.451530	1.6227309	0.398022	5.019956	0.45405006	1.4158443	-1.3905717	0.433129	0.043996293	0.08330251	0.26907066	0.33859846	0.423941	1.3722141	0.395986	3.791572	0.6062735	101
85	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 20, 0.2, 0.1, 3, True]	1.6982867	1.6982867	1.6868044	0.44574028	0.048857264	1.6982867	-3.1361916	0.467540	0.048857264	0.09481787	0.42894176	0.39989227	0.482409	1.6868044	0.400645	5.511062	0.44574028	1.3560392	-1.1467153	0.431879	0.043703813	0.08258616	0.31667718	0.34832364	0.434057	1.3101776	0.396530	4.113339	0.5782352	62
86	[1, 0.0008, 12, 16, 32, 32, 9, 0.4, 1, 64, 0.2, 0.1, 3, True]	1.8001074	1.8001074	1.7825342	0.45070976	0.051372174	1.8001074	-4.2001457	0.462452	0.051372174	0.09710269	0.39120847	0.39130178	0.474688	1.7825342	0.403362	5.263083	0.45070976	1.2666645	-0.8516814	0.398087	0.041692488	0.079412796	0.2739561	0.31855953	0.392602	1.2308953	0.366082	3.825838	0.6090774	35
87	[2, 0.0008, 8, 16, 16, 32, 20, 0.6, 1, 10, 0.1, 0.1, 3, True]	1.7962987	1.7962987	1.7622546	0.45864967	0.050561227	1.7962987	-4.4704843	0.479990	0.050561227	0.0990325	0.38974443	0.38759768	0.466767	1.7622546	0.412647	5.253226	0.45864967	1.1831197	-0.6407193	0.383800	0.039964907	0.076855026	0.23225538	0.29401615	0.366422	1.1495068	0.356010	3.522646	0.594015	45
88	[1, 0.0008, 12, 12, 32, 64, 5, 0.6, 1, 64, 0.1, 1, 2, True]	1.6728461	1.6728461	1.6297956	0.4416801	0.049420066	1.6728461	-3.151622	0.465505	0.049420066	0.094413675	0.37805927	0.38052434	0.461865	1.6297956	0.404435	5.173876	0.4416801	1.2931383	-0.9531769	0.422555	0.0430776	0.08216172	0.28994146	0.3275127	0.408009	1.2502587	0.387847	3.935875	0.57091427	45
89	[2, 0.0003, 12, 16, 32, 32, 15, 0.4, 1, 20, 0.2, 0.1, 3, True]	1.9082837	1.9082837	1.8795793	0.4667144	0.053496227	1.9082837	-4.1827707	0.479450	0.053496227	0.10111845	0.3390028	0.3775645	0.461520	1.8795793	0.418378	4.899342	0.4667144	1.3466684	-1.1626031	0.426540	0.044212405	0.08405737	0.2945137	0.33222026	0.411985	1.3025696	0.390313	3.966787	0.57551044	32
90	[1, 0.0008, 8, 16, 32, 48, 9, 0.6, 1, 64, 0.05, 3, 2, True]	1.7540094	1.7540094	1.7237659	0.4628644	0.05018099	1.7540094	-3.1227157	0.466280	0.05018099	0.09532894	0.36293927	0.3821496	0.461791	1.7237659	0.403649	5.069359	0.4628644	1.3528622	-1.5924295	0.400126	0.040582445	0.07848338	0.23543437	0.3138382	0.389750	1.3256174	0.368253	3.546672	0.58889985	42
91	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6570085	1.6570085	1.6549866	0.45220158	0.049730156	1.6570085	-3.3435595	0.452213	0.049730156	0.092706814	0.3612605	0.37681785	0.458730	1.6549866	0.397364	5.057622	0.45220158	1.3188998	-1.1680893	0.403600	0.041742664	0.079836465	0.24358214	0.3195377	0.394231	1.3001294	0.372160	3.607521	0.602566	54
92	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6591574	1.6591574	1.6668012	0.43675315	0.049364593	1.6591574	-2.8274448	0.460144	0.049364593	0.09429338	0.37781528	0.38005012	0.459250	1.6668012	0.402241	5.172207	0.43675315	1.2883072	-1.0374902	0.381435	0.039588954	0.07592135	0.23564331	0.3062935	0.383983	1.2376744	0.356202	3.548246	0.5986075	59
93	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.7116545	1.7116545	1.7040023	0.42458054	0.050503433	1.7116545	-3.712935	0.479154	0.050503433	0.09835778	0.39416027	0.3966877	0.480352	1.7040023	0.416941	5.282902	0.42458054	1.2841694	-0.9258785	0.412181	0.042281337	0.0805305	0.24786802	0.31643167	0.393542	1.2423177	0.378105	3.639120	0.5722159	63
94	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6285498	1.6285498	1.5999588	0.41799757	0.049215928	1.6285498	-3.6664455	0.453218	0.049215928	0.096251	0.40589035	0.38430893	0.468167	1.5999588	0.402829	5.360934	0.41799757	1.5407045	-2.5275457	0.423246	0.04421215	0.08659112	0.28810093	0.34380224	0.431702	1.4783884	0.395536	3.923363	0.59699416	59
95	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.5813075	1.5813075	1.5835024	0.46244526	0.04880049	1.5813075	-2.6108773	0.440575	0.04880049	0.08941202	0.36436635	0.36785766	0.441941	1.5835024	0.381516	5.079316	0.46244526	1.3117319	-1.7082275	0.372549	0.038925886	0.0742426	0.24258997	0.30171233	0.375374	1.2768229	0.345346	3.600166	0.61867934	61
96	[2, 0.0008, 12, 8, 24, 32, 5, 0.4, 1, 20, 0.1, 0.1, 3, True]	1.6356004	1.6356004	1.6284966	0.40002152	0.047159433	1.6356004	-3.1206832	0.446068	0.047159433	0.09080816	0.35493878	0.37444833	0.454573	1.6284966	0.389152	5.013175	0.40002152	1.3635616	-1.771346	0.412604	0.041981265	0.08109676	0.26005036	0.32360062	0.401709	1.3376594	0.376534	3.727476	0.5933622	83
97	[1, 0.0008, 12, 16, 32, 32, 5, 0.5, 1, 64, 0.1, 0.1, 2, True]	1.6415821	1.6415821	1.6486099	0.45236883	0.04924198	1.6415821	-2.654146	0.438782	0.04924198	0.08966761	0.3569337	0.3699923	0.449487	1.6486099	0.381600	5.027243	0.45236883	1.3872979	-1.4955907	0.413935	0.04259703	0.0812952	0.25706443	0.328003	0.408784	1.3376956	0.381423	3.706015	0.5624279	61
98	[2, 0.0008, 8, 16, 16, 32, 5, 0.6, 1, 40, 0.05, 1, 2, True]	1.8093774	1.8093774	1.7948806	0.4726683	0.05234467	1.8093774	-3.3425853	0.468579	0.05234467	0.097647086	0.32361507	0.36830667	0.447965	1.7948806	0.406634	4.786857	0.4726683	1.3090632	-1.0687861	0.416825	0.04316717	0.0818354	0.2784558	0.32257935	0.398833	1.2655826	0.380774	3.857130	0.6017205	17
99	[2, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.1, 0.1, 3, True]	1.7380568	1.7380568	1.7184614	0.4264006	0.050589107	1.7380568	-3.0534353	0.463387	0.050589107	0.09482356	0.38936272	0.38999626	0.473555	1.7184614	0.403401	5.250653	0.4264006	1.2822007	-0.9466784	0.413768	0.042351604	0.08137023	0.25221342	0.31710145	0.395980	1.2447593	0.380551	3.670880	0.62218535	50
100	[1, 0.0005, 12, 16, 24, 48, 5, 0.6, 1, 30, 0.2, 0.1, 2, True]	1.8651136	1.8651136	1.8506715	0.48543698	0.05303349	1.8651136	-3.899882	0.480249	0.05303349	0.10021731	0.34172425	0.3801984	0.463208	1.8506715	0.416531	4.918968	0.48543698	1.3150147	-1.1007704	0.417464	0.04325356	0.082219094	0.2804932	0.32419428	0.399731	1.2856306	0.380189	3.871215	0.61008763	25
101	[2, 0.0008, 12, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6973313	1.6973313	1.7130665	0.47622836	0.049147334	1.6973313	-3.2099214	0.453234	0.049147334	0.09223716	0.35397395	0.37321818	0.446242	1.7130665	0.390275	5.006356	0.47622836	1.3388016	-1.4358815	0.406456	0.04167502	0.079472594	0.28072044	0.32715282	0.403172	1.3087125	0.372468	3.872783	0.6076464	54
102	[2, 0.0008, 12, 16, 32, 32, 5, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.6650124	1.6650124	1.666875	0.44641992	0.0488408	1.6650124	-3.3837464	0.450408	0.0488408	0.09392882	0.3873633	0.38781345	0.464680	1.666875	0.392614	5.237154	0.44641992	1.2797943	-0.90029275	0.405305	0.041782223	0.08025883	0.26908165	0.32361022	0.399408	1.2525638	0.375638	3.791650	0.5893358	59
103	[2, 0.0008, 12, 16, 32, 32, 20, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.682009	1.682009	1.660448	0.40301323	0.04882849	1.682009	-2.9129694	0.461981	0.04882849	0.094144806	0.36081326	0.38267565	0.461365	1.660448	0.402116	5.054490	0.40301323	1.2795686	-0.99956626	0.396381	0.040627114	0.07754496	0.25465313	0.31533554	0.390743	1.2461395	0.366418	3.688592	0.6233497	60
104	[2, 0.0008, 12, 16, 32, 32, 9, 0.6, 1, 64, 0.2, 0.1, 3, True]	1.8663784	1.8663784	1.8690197	0.45651546	0.05372329	1.8663784	-4.261373	0.480811	0.05372329	0.10100278	0.34511986	0.38283655	0.466677	1.8690197	0.417676	4.943347	0.45651546	1.3535709	-1.1164494	0.433777	0.044896256	0.0844257	0.30720103	0.33659714	0.419014	1.3163079	0.399759	4.051328	0.5447474	8
105	[2, 0.0003, 12, 16, 32, 32, 5, 0.6, 1, 40, 0.2, 0.1, 3, True]	1.8252988	1.8252988	1.804288	0.47547606	0.051800154	1.8252988	-3.4802737	0.472734	0.051800154	0.09864174	0.33345315	0.37393373	0.455175	1.804288	0.410582	4.859074	0.47547606	1.26358	-0.9801925	0.401233	0.041631784	0.079534315	0.2690075	0.3129699	0.385512	1.233639	0.366749	3.791127	0.63518775	59
106	[2, 0.0008, 12, 12, 24, 32, 5, 0.4, 1, 10, 0.1, 1, 3, True]	1.8402823	1.8402823	1.8411117	0.5007506	0.05270321	1.8402823	-4.3553205	0.474256	0.05270321	0.09861672	0.34906897	0.3794374	0.461950	1.8411117	0.410334	4.971549	0.5007506	1.321215	-1.1332668	0.418041	0.04337294	0.082426235	0.2784732	0.3255029	0.400162	1.2895757	0.379932	3.857250	0.6189435	13
107	[2, 0.0005, 8, 16, 32, 64, 9, 0.6, 1, 40, 0.1, 0.1, 2, True]	1.7926373	1.7926373	1.7917169	0.43332112	0.053639334	1.7926373	-3.1704128	0.484228	0.053639334	0.09917138	0.39243343	0.39632007	0.474296	1.7917169	0.415579	5.271316	0.43332112	1.2667714	-0.89571327	0.416279	0.04259533	0.081142426	0.25389323	0.31385642	0.391138	1.2274638	0.381399	3.683084	0.59972507	68
108	[1, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.5771743	1.5771743	1.5795499	0.49644312	0.048114136	1.5771743	-2.498496	0.468401	0.048114136	0.09566294	0.38765982	0.38224834	0.458736	1.5795499	0.404178	5.239158	0.49644312	1.2627742	-0.9161783	0.394221	0.040039156	0.07745586	0.25953263	0.3154346	0.390204	1.2333033	0.361629	3.723764	0.6374639	62
109	[1, 0.0005, 12, 16, 24, 32, 5, 0.4, 1, 20, 0.05, 1, 2, True]	1.8202344	1.8202344	1.817955	0.46315926	0.05279296	1.8202344	-3.9319127	0.477282	0.05279296	0.10084603	0.33364812	0.378081	0.458108	1.817955	0.413403	4.860494	0.46315926	1.3187602	-1.079296	0.416841	0.04332472	0.08211625	0.28207085	0.3245827	0.401719	1.2833159	0.382346	3.882087	0.5855156	24
110	[1, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 40, 0.05, 0.1, 2, True]	1.7397616	1.7397616	1.7307467	0.4694704	0.04790777	1.7397616	-3.5736334	0.431880	0.04790777	0.08947052	0.35063878	0.36358842	0.440112	1.7307467	0.377170	4.982715	0.4694704	1.3866471	-1.5725682	0.423111	0.042630136	0.08133783	0.27905813	0.3364375	0.416046	1.35985	0.389271	3.861299	0.58493257	69
111	[1, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.9030849	1.9030849	1.8831068	0.4709083	0.053715512	1.9030849	-4.616342	0.470728	0.053715512	0.09855346	0.3319441	0.37764165	0.459237	1.8831068	0.408026	4.848067	0.4709083	1.3164023	-1.0592312	0.424815	0.044153977	0.08369275	0.289015	0.32902402	0.406420	1.2818097	0.388699	3.929582	0.583685	15
112	[1, 0.0008, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.7911967	1.7911967	1.748619	0.46035868	0.05010872	1.7911967	-3.733158	0.475506	0.05010872	0.098603986	0.3857914	0.39599714	0.479297	1.748619	0.410021	5.226518	0.46035868	1.2618423	-0.87220126	0.379510	0.03923439	0.07540909	0.23172817	0.30787736	0.382077	1.224716	0.348597	3.518646	0.6015337	50
113	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.5858047	1.5858047	1.5813001	0.45291507	0.04676405	1.5858047	-2.5249262	0.433355	0.04676405	0.08801414	0.3309592	0.3532092	0.426409	1.5813001	0.374587	4.840869	0.45291507	1.2773554	-1.040511	0.387958	0.03973101	0.076257534	0.22662848	0.30357373	0.379812	1.2548835	0.359946	3.479713	0.5794022	110
114	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6122756	1.6122756	1.6106964	0.4627725	0.046469424	1.6122756	-3.0349512	0.416439	0.046469424	0.08770608	0.29076794	0.34118158	0.409588	1.6106964	0.361448	4.537424	0.4627725	1.2804067	-1.022168	0.406515	0.041430213	0.078859024	0.27133372	0.31837347	0.398975	1.2284019	0.374314	3.807483	0.58331776	58
115	[1, 0.0005, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.9001776	1.9001776	1.87942	0.48171088	0.052885093	1.9001776	-4.792765	0.483475	0.052885093	0.102424115	0.3396512	0.38239947	0.467443	1.87942	0.421276	4.904025	0.48171088	1.3418051	-1.1922523	0.425366	0.044037327	0.083938	0.29457232	0.33049908	0.409684	1.3037477	0.389970	3.967182	0.59574014	13
116	[1, 0.0008, 8, 8, 24, 48, 20, 0.6, 1, 64, 0.05, 3, 2, True]	1.8738523	1.8738523	1.8554916	0.493195	0.052644514	1.8738523	-4.081233	0.478976	0.052644514	0.10085666	0.34564152	0.3809845	0.463026	1.8554916	0.415699	4.947081	0.493195	1.3125417	-1.0953548	0.414714	0.04297363	0.08182826	0.27781013	0.32290486	0.398543	1.2789505	0.379526	3.852655	0.60542566	16
117	[1, 0.0008, 12, 16, 24, 32, 20, 0.5, 1, 40, 0.05, 0.1, 2, True]	1.6172409	1.6172409	1.6088684	0.4533704	0.048740275	1.6172409	-3.3410425	0.456188	0.048740275	0.09441557	0.34361047	0.37908033	0.455106	1.6088684	0.393420	4.932525	0.4533704	1.3000244	-1.135664	0.405670	0.041773457	0.07946515	0.25539628	0.3149858	0.394583	1.2469313	0.373106	3.693971	0.61745274	53
118	[1, 0.0005, 12, 16, 24, 32, 5, 0.6, 1, 64, 0.1, 0.1, 2, True]	1.6808772	1.6808772	1.675137	0.48576912	0.04776619	1.6808772	-3.7220328	0.430135	0.04776619	0.08838495	0.33721104	0.35860017	0.431964	1.675137	0.372088	4.886377	0.48576912	1.4317254	-1.89741	0.419535	0.042802762	0.08383003	0.2779952	0.33730972	0.413610	1.4302907	0.385613	3.853939	0.597206	83
119	[1, 0.0008, 12, 16, 24, 32, 20, 0.4, 2, 40, 0.05, 1, 2, True]	1.8771967	1.8771967	1.8728265	0.494717	0.05307466	1.8771967	-4.829984	0.483761	0.05307466	0.102385566	0.34454265	0.38515204	0.469085	1.8728265	0.419763	4.939211	0.494717	1.3137374	-1.1061237	0.417836	0.043054756	0.082012005	0.2834487	0.3245896	0.401084	1.2816315	0.381969	3.891556	0.61335236	17
120	[1, 0.0005, 8, 16, 24, 32, 5, 0.6, 2, 64, 0.1, 0.1, 2, True]	1.8373421	1.8373421	1.8284544	0.4804946	0.05277599	1.8373421	-4.2472763	0.484458	0.05277599	0.101514705	0.34354022	0.38247934	0.463330	1.8284544	0.418153	4.932021	0.4804946	1.3137859	-1.0351177	0.422702	0.04375748	0.082772054	0.28891551	0.32770047	0.404718	1.2796729	0.385133	3.928905	0.6025697	17
121	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6562735	1.6562735	1.6534501	0.47540674	0.049635597	1.6562735	-4.1659656	0.472003	0.049635597	0.09897757	0.39755237	0.39981073	0.479161	1.6534501	0.410317	5.305585	0.47540674	1.3365772	-1.4415345	0.412994	0.042111058	0.081452206	0.27117863	0.32337183	0.397783	1.3219737	0.378963	3.806395	0.5859693	55
122	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6080106	1.6080106	1.6214372	0.47184816	0.046993274	1.6080106	-3.0378165	0.412147	0.046993274	0.083931394	0.33145982	0.34305087	0.413178	1.6214372	0.358953	4.844529	0.47184816	1.3263844	-1.0721685	0.422562	0.042161327	0.08066941	0.27034253	0.33173373	0.410316	1.3157153	0.387155	3.800523	0.61911947	68
123	[1, 0.0008, 12, 16, 24, 32, 20, 0.6, 1, 64, 0.05, 0.1, 2, True]	1.6069297	1.6069297	1.6174877	0.48478854	0.04781838	1.6069297	-2.8173966	0.460601	0.04781838	0.09322953	0.38533926	0.38324073	0.460685	1.6174877	0.395555	5.223453	0.48478854	1.3272042	-1.2790307	0.397549	0.04050413	0.07810016	0.25717944	0.31971124	0.397175	1.3036805	0.368015	3.706844	0.5978839	62
