Iter,hps,sum,rrse,rrae,corr,smape,valid rse,valid r2,valid mase,valid smape,valid mape,valid mse,valid mae,valid rmse,valid rae,valid hist_rse,valid global_rse,valid corr,test rse,test r2,test mase,test smape,test mape,test mse,test mae,test rmse,test rae,test hist_rse,test global_rse,test corr,best_epoch
62,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",2.360391,2.360391,2.3061154,0.174601,0.07818163,2.360391,-13.953165,0.436346,0.07818163,0.12502839,0.46288553,0.46394312,0.581009,2.3061154,0.523695,6.321012,0.174601,2.053953,-3.8996801,0.617386,0.08999393,0.15677896,0.9720375,0.6594044,0.799486,2.0580423,0.716823,7.791158,0.20078534,2
63,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",2.3754478,2.3754478,2.2667136,0.06335982,0.07724097,2.3754478,-14.826778,0.422157,0.07724097,0.12458226,0.44239718,0.4508734,0.569127,2.2667136,0.514542,6.179538,0.06335982,2.021737,-3.6178124,0.605604,0.08677844,0.15152481,0.9543409,0.6399842,0.795948,1.9632319,0.716426,7.719911,0.068525426,2
64,"[2, 0.0008, 8, 16, 32, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",2.0774055,2.0774055,2.076831,0.49372956,0.061371114,2.0774055,-5.9281282,0.409297,0.061371114,0.12443876,0.39257064,0.4338282,0.549569,2.076831,0.502542,5.821150,0.49372956,1.7348628,-2.813756,0.520079,0.07228892,0.135318,0.68310547,0.5384633,0.654876,1.7441585,0.608937,6.531372,0.41481,59
65,"[2, 0.0008, 8, 16, 24, 32, 15, 0.4, 1, 40, 0.2, 0.1, 3, True]",2.4391544,2.4391544,2.4272528,0.1804711,0.07718508,2.4391544,-14.886524,0.441569,0.07718508,0.13173167,0.48120317,0.47693917,0.589816,2.4272528,0.529415,6.444869,0.1804711,2.02959,-4.197504,0.592560,0.08636145,0.15383527,0.8676349,0.6261012,0.761504,2.0393596,0.691782,7.360868,0.21047454,3
66,"[2, 0.0003, 8, 12, 24, 32, 9, 0.6, 1, 20, 0.2, 0.1, 3, True]",2.2781694,2.2781694,2.1776438,0.11713497,0.07415642,2.2781694,-17.533255,0.451879,0.07415642,0.13332993,0.49794215,0.48284835,0.603466,2.1776438,0.544655,6.556006,0.11713497,1.9698699,-3.5229602,0.588637,0.0843744,0.14789934,0.9109558,0.6206719,0.766551,1.9347804,0.695684,7.542393,0.12436863,6
67,"[2, 0.0008, 8, 16, 32, 32, 15, 0.6, 1, 64, 0.2, 0.1, 3, True]",2.470801,2.470801,2.3635309,0.09077893,0.07819862,2.470801,-14.843383,0.434157,0.07819862,0.124300666,0.46316466,0.46273047,0.583529,2.3635309,0.523450,6.322918,0.09077893,2.061826,-3.8970015,0.604599,0.08756272,0.15374191,0.9442319,0.6408616,0.795070,2.01873,0.716689,7.678915,0.103443414,2
68,"[2, 0.0008, 8, 16, 16, 64, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.940797,1.940797,1.8741897,0.4701709,0.056458596,1.940797,-6.0471315,0.383543,0.056458596,0.108095154,0.37112746,0.4193959,0.535026,1.8741897,0.465467,5.659934,0.4701709,1.6751584,-2.1356797,0.517927,0.07105752,0.13000125,0.75346303,0.5572042,0.680750,1.6811053,0.607921,6.859484,0.32871768,142
69,"[1, 0.0008, 8, 16, 24, 32, 15, 0.5, 1, 40, 0.1, 0.1, 3, True]",2.509674,2.509674,2.4695942,0.19833907,0.08084986,2.509674,-13.912679,0.446893,0.08084986,0.13390604,0.5003101,0.48804468,0.609369,2.4695942,0.540607,6.571575,0.19833907,2.1203454,-4.5325117,0.620979,0.09001508,0.15816067,0.96287,0.6624439,0.804654,2.1139138,0.720906,7.754331,0.24265061,2
70,"[2, 0.0008, 8, 16, 32, 48, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.6721681,1.6721681,1.6077304,0.52596086,0.056019723,1.6721681,-2.7781906,0.392375,0.056019723,0.10959409,0.406236,0.4221662,0.533331,1.6077304,0.473343,5.921600,0.52596086,1.6895474,-2.6669612,0.501628,0.06962074,0.12962325,0.65232784,0.52752197,0.649458,1.661122,0.594830,6.382539,0.45198613,84
71,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.6837647,1.6837647,1.6428291,0.48122746,0.05857689,1.6837647,-2.8145607,0.390029,0.05857689,0.10799502,0.41660875,0.42254868,0.538593,1.6428291,0.472269,5.996724,0.48122746,1.6055826,-2.1891708,0.499906,0.07000308,0.13207704,0.6782628,0.5217965,0.638687,1.5966456,0.595155,6.508179,0.47173414,147
72,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",2.5340934,2.5340934,2.511093,0.102311626,0.08050142,2.5340934,-16.4154,0.448803,0.08050142,0.13554205,0.48492652,0.4896633,0.602386,2.511093,0.536708,6.469755,0.102311626,2.0725174,-4.0645933,0.608148,0.08823593,0.1571929,0.9090413,0.64530945,0.786376,2.0710418,0.711903,7.534463,0.101950385,2
73,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.7540379,1.7540379,1.6660091,0.53611475,0.05342346,1.7540379,-4.1441913,0.357569,0.05342346,0.10252876,0.4350344,0.404771,0.521277,1.6660091,0.442232,6.127900,0.53611475,1.6772393,-2.5001912,0.506621,0.07219432,0.1304892,0.7382149,0.5463788,0.668738,1.6526847,0.602576,6.789721,0.39997643,150
74,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.5199667,1.5199667,1.4467424,0.5144087,0.053864725,1.5199667,-1.8768895,0.360212,0.053864725,0.09778873,0.3368086,0.3769375,0.481906,1.4467424,0.436286,5.391895,0.5144087,1.4863172,-1.6919461,0.482140,0.066607185,0.120978974,0.6655178,0.505061,0.620835,1.4593008,0.569489,6.446743,0.50215024,91
75,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 10, 0.05, 0.1, 3, True]",1.6336973,1.6336973,1.5723643,0.48760846,0.052181516,1.6336973,-3.4886703,0.360045,0.052181516,0.102076754,0.3180568,0.38026658,0.486271,1.5723643,0.439800,5.239649,0.48760846,1.5363632,-1.883698,0.482722,0.06787134,0.12608923,0.624122,0.49481493,0.611302,1.496181,0.578321,6.243028,0.43485603,144
76,"[2, 0.0008, 8, 16, 24, 32, 20, 0.6, 2, 30, 0.2, 3, 2, True]",2.3730466,2.3730466,2.2617965,0.08206054,0.075237155,2.3730466,-16.021612,0.440863,0.075237155,0.12851094,0.48602968,0.47033513,0.588155,2.2617965,0.530303,6.477110,0.08206054,2.0385163,-3.9771967,0.601635,0.08584012,0.15115279,0.93221927,0.6377739,0.785530,2.0006669,0.707609,7.629912,0.09331777,2
77,"[2, 0.0005, 12, 8, 16, 32, 5, 0.4, 1, 64, 0.2, 1, 3, True]",2.5713172,2.5713172,2.4875286,0.07763099,0.07948972,2.5713172,-17.685173,0.449567,0.07948972,0.13353284,0.49605033,0.47984886,0.599355,2.4875286,0.542941,6.543539,0.07763099,2.1747055,-4.8003845,0.616862,0.08925632,0.15719396,0.9832607,0.6593789,0.817565,2.1324737,0.730969,7.836007,0.083776675,3
78,"[2, 0.0008, 8, 16, 24, 32, 15, 0.5, 1, 40, 0.1, 0.1, 3, True]",1.4797375,1.4797375,1.3901141,0.46807253,0.051424336,1.4797375,-1.7678783,0.363438,0.051424336,0.09587808,0.36875755,0.38328454,0.498827,1.3901141,0.445714,5.641834,0.46807253,1.5752492,-1.8144695,0.498310,0.069094054,0.12604494,0.72386837,0.52964264,0.660456,1.5517064,0.599337,6.723421,0.30103958,143
79,"[2, 0.0003, 8, 16, 24, 32, 7, 0.5, 1, 40, 0.1, 0.1, 3, True]",2.5233247,2.5233247,2.4463325,0.117429785,0.07990622,2.5233247,-20.050316,0.466079,0.07990622,0.14025216,0.5389176,0.50396115,0.624075,2.4463325,0.560664,6.820419,0.117429785,2.137728,-4.393025,0.621729,0.09046259,0.15947793,0.9739133,0.6634309,0.811340,2.1262624,0.729146,7.798672,0.10618976,5
80,"[2, 0.0008, 8, 12, 32, 32, 15, 0.5, 1, 40, 0.1, 0.1, 2, True]",2.497017,2.497017,2.4520953,0.22358905,0.07756226,2.497017,-14.465771,0.441699,0.07756226,0.13035566,0.46578094,0.47258824,0.583046,2.4520953,0.526951,6.340751,0.22358905,2.044635,-4.1905055,0.595460,0.086692125,0.15560476,0.85176075,0.629858,0.761147,2.0529761,0.692438,7.293220,0.2936425,2
81,"[2, 0.0008, 8, 16, 24, 32, 15, 0.5, 1, 40, 0.1, 0.1, 3, True]",1.6353406,1.6353406,1.5480325,0.51043993,0.051978514,1.6353406,-3.3018906,0.339642,0.051978514,0.09980791,0.31397822,0.36754718,0.478258,1.5480325,0.426697,5.205945,0.51043993,1.6469784,-2.377182,0.505847,0.07098576,0.13197146,0.6967009,0.532705,0.653792,1.6268672,0.602696,6.596047,0.38170236,147
82,"[2, 0.0008, 8, 16, 24, 32, 15, 0.5, 2, 40, 0.1, 0.1, 3, True]",2.2633576,2.2633576,2.1865757,0.45011684,0.06214173,2.2633576,-10.314098,0.424283,0.06214173,0.122232325,0.53362393,0.4823362,0.614301,2.1865757,0.516347,6.786838,0.45011684,1.7870039,-3.1324513,0.528408,0.07249601,0.13132894,0.8144063,0.5703592,0.706299,1.7369736,0.627533,7.131503,0.31094408,130
83,"[2, 0.0008, 8, 16, 24, 32, 15, 0.5, 1, 40, 0.1, 0.1, 3, True]",2.4515684,2.4515684,2.3399386,0.09418809,0.07723454,2.4515684,-13.353268,0.436083,0.07723454,0.12923644,0.47958866,0.47122926,0.585081,2.3399386,0.525053,6.434048,0.09418809,2.0704558,-3.9582417,0.607048,0.08777534,0.15477824,0.94877404,0.6442564,0.796510,2.0507994,0.717585,7.697362,0.06825937,2
84,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 20, 0.2, 0.1, 3, True]",2.3816612,2.3816612,2.3391218,0.0769917,0.07939853,2.3816612,-13.133754,0.441328,0.07939853,0.13018112,0.46378514,0.47133008,0.585697,2.3391218,0.531206,6.327152,0.0769917,2.0286264,-3.6009154,0.614450,0.08882037,0.15523416,0.96474415,0.65248203,0.797909,2.0202718,0.719536,7.761874,0.09728595,1
85,"[2, 0.0008, 8, 16, 24, 64, 9, 0.5, 1, 40, 0.1, 1, 3, True]",1.4727415,1.4727415,1.4225863,0.5291361,0.04737866,1.4727415,-2.9394372,0.324590,0.04737866,0.090010114,0.31667566,0.34413224,0.444503,1.4225863,0.399416,5.228260,0.5291361,1.596322,-1.7772824,0.509984,0.07337701,0.12864543,0.7885938,0.54433405,0.667710,1.5801704,0.604097,7.017576,0.33116993,145
86,"[2, 0.0008, 8, 16, 24, 64, 9, 0.5, 1, 40, 0.1, 1, 3, True]",2.5665457,2.5665457,2.430267,0.14993438,0.07655638,2.5665457,-16.416132,0.447358,0.07655638,0.13430603,0.4965761,0.48267698,0.602731,2.430267,0.541881,6.547006,0.14993438,2.1226354,-4.520187,0.597969,0.08570304,0.1519833,0.9179156,0.63263243,0.794334,2.0455534,0.714056,7.571150,0.17407571,2
87,"[1, 0.0008, 8, 16, 16, 64, 9, 0.5, 1, 40, 0.1, 1, 3, True]",2.3512595,2.3512595,2.3088028,0.5155722,0.062421255,2.3512595,-15.979217,0.440248,0.062421255,0.1314858,0.49274343,0.48670256,0.610719,2.3088028,0.533994,6.521692,0.5155722,1.5755692,-1.8188618,0.502100,0.06966485,0.12683041,0.66980076,0.52066666,0.637695,1.560043,0.589482,6.467454,0.46483204,49
88,"[2, 0.0008, 8, 16, 32, 64, 9, 0.5, 1, 64, 0.1, 1, 2, True]",2.4143662,2.4143662,2.3165975,0.0456016,0.079384565,2.4143662,-16.91113,0.447134,0.079384565,0.13000394,0.49423066,0.48209253,0.604190,2.3165975,0.537293,6.531526,0.0456016,2.0730526,-3.8554838,0.616560,0.08896551,0.15587538,0.9739797,0.6533433,0.809438,2.030297,0.728041,7.798937,0.027155424,1
89,"[2, 0.0008, 12, 16, 24, 64, 9, 0.5, 1, 40, 0.1, 1, 3, True]",2.5162349,2.5162349,2.4449801,0.08330246,0.07832434,2.5162349,-20.66562,0.453816,0.07832434,0.13303228,0.52157074,0.49367556,0.615119,2.4449801,0.544119,6.709752,0.08330246,2.102187,-4.3388486,0.608262,0.08769861,0.1553025,0.93754315,0.64636403,0.795295,2.086266,0.716971,7.651668,0.09635445,2
90,"[2, 0.0008, 8, 16, 32, 64, 9, 0.5, 1, 10, 0.1, 1, 3, True]",2.404531,2.404531,2.3196712,0.097480394,0.07950147,2.404531,-15.334222,0.441335,0.07950147,0.13133864,0.47746652,0.47300726,0.589694,2.3196712,0.532540,6.419798,0.097480394,2.025723,-3.5914803,0.609546,0.08804933,0.15493101,0.94660884,0.64690006,0.791452,2.001149,0.714719,7.688574,0.08180325,1
91,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.391147,1.391147,1.3147788,0.5573185,0.048103034,1.391147,-1.3035159,0.326901,0.048103034,0.089729235,0.30021104,0.34427816,0.446127,1.3147788,0.402128,5.090532,0.5573185,1.4650357,-1.5964571,0.460177,0.0635707,0.11787513,0.63021374,0.481971,0.595171,1.4437823,0.548074,6.273421,0.45944718,150
92,"[2, 0.0008, 8, 16, 24, 48, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",2.2521563,2.2521563,2.163276,0.098270826,0.073398076,2.2521563,-12.542944,0.432163,0.073398076,0.12548505,0.46124908,0.46184996,0.574940,2.163276,0.517965,6.309830,0.098270826,1.964775,-3.5558782,0.587885,0.08374095,0.14629552,0.9169358,0.619484,0.767374,1.920763,0.695472,7.567108,0.08150579,2
93,"[2, 0.0008, 8, 16, 24, 32, 15, 0.5, 1, 40, 0.05, 3, 3, True]",2.424666,2.424666,2.3295898,0.15169425,0.07857333,2.424666,-17.477104,0.449788,0.07857333,0.13269186,0.49692616,0.48231685,0.598669,2.3295898,0.538201,6.549313,0.15169425,2.0744188,-4.0460544,0.609735,0.088692896,0.154677,0.96153706,0.6483638,0.797981,2.0254138,0.718115,7.748962,0.16316876,1
94,"[2, 0.0008, 8, 16, 24, 32, 15, 0.6, 1, 40, 0.2, 0.1, 3, True]",1.8980508,1.8980508,1.8559575,0.5200553,0.05734646,1.8980508,-5.9958377,0.387407,0.05734646,0.111787215,0.39335233,0.4254733,0.536799,1.8559575,0.468709,5.826943,0.5200553,1.6709521,-2.630841,0.500505,0.068789154,0.12572683,0.6592193,0.5147339,0.628403,1.6692547,0.583236,6.416164,0.47714204,47
95,"[2, 0.0005, 8, 16, 24, 32, 15, 0.5, 1, 40, 0.1, 1, 3, True]",2.5132527,2.5132527,2.365963,0.040869985,0.077783376,2.5132527,-19.059095,0.458141,0.077783376,0.13660046,0.5180815,0.4926656,0.612381,2.365963,0.551352,6.687270,0.040869985,2.1027029,-4.102952,0.607047,0.08780446,0.15481775,0.95621294,0.6441503,0.803361,2.0461166,0.724409,7.727479,0.026621116,3
96,"[2, 0.0008, 8, 8, 16, 32, 20, 0.6, 1, 40, 0.2, 0.1, 3, True]",2.3317592,2.3317592,2.2678535,0.19765763,0.074221805,2.3317592,-15.973779,0.440005,0.074221805,0.13115367,0.4725111,0.47391,0.588307,2.2678535,0.528784,6.386396,0.19765763,1.9728781,-3.7526193,0.588039,0.08458299,0.14970607,0.8717397,0.6178898,0.754695,1.9732147,0.687456,7.378259,0.18924496,3
97,"[2, 0.0003, 8, 16, 24, 32, 15, 0.5, 1, 30, 0.2, 0.1, 2, True]",2.568547,2.568547,2.485214,0.19190088,0.07841421,2.568547,-17.064486,0.459732,0.07841421,0.13918976,0.5126442,0.49478835,0.615696,2.485214,0.556377,6.652086,0.19190088,2.1372964,-4.7604537,0.603769,0.08801479,0.15629742,0.92658836,0.6418339,0.793658,2.1154745,0.714249,7.606834,0.21361238,5
98,"[2, 0.0008, 8, 16, 32, 64, 7, 0.4, 1, 40, 0.2, 0.1, 3, True]",2.2049615,2.2049615,2.1510596,0.51638925,0.058725763,2.2049615,-9.683808,0.397967,0.058725763,0.11614731,0.44517156,0.44001752,0.564011,2.1510596,0.488931,6.198885,0.51638925,1.7685634,-2.7726893,0.513529,0.07295325,0.13538629,0.7552587,0.5604193,0.689563,1.7543871,0.613455,6.867653,0.42142674,99
99,"[1, 0.0008, 8, 12, 24, 32, 5, 0.6, 1, 64, 0.1, 1, 3, True]",1.6871079,1.6871079,1.594406,0.40864745,0.056620903,1.6871079,-3.203966,0.373672,0.056620903,0.10585381,0.34818125,0.39224544,0.506117,1.594406,0.462239,5.482170,0.40864745,1.7680639,-2.9398677,0.517722,0.07321156,0.13507028,0.7605706,0.5508496,0.678925,1.7507415,0.619014,6.891762,0.31588644,107
