Iter,hps,sum,rrse,rrae,corr,smape,valid rse,valid r2,valid mase,valid smape,valid mape,valid mse,valid mae,valid rmse,valid rae,valid hist_rse,valid global_rse,valid corr,test rse,test r2,test mase,test smape,test mape,test mse,test mae,test rmse,test rae,test hist_rse,test global_rse,test corr,best_epoch
61,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.4811103,1.4811103,1.4948143,0.39429128,0.023553105,1.4811103,-1.9894125,0.457597,0.023553105,0.0420488,0.040349595,0.1439001,0.178636,1.4948143,0.179764,1.572588,0.39429128,1.6483926,-2.6472304,0.678047,0.025620786,0.050505146,0.0865806,0.20843458,0.263468,1.6648821,0.273540,1.840742,0.38767806,6
62,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.5093102,1.5093102,1.4939755,0.46572796,0.021185609,1.5093102,-2.3559253,0.461366,0.021185609,0.042655155,0.042600352,0.1447905,0.183470,1.4939755,0.183713,1.615853,0.46572796,1.695666,-3.5141463,0.624855,0.023693256,0.047668386,0.070871904,0.1908661,0.243504,1.6954491,0.253272,1.665405,0.4852651,39
63,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.4338039,1.4338039,1.4587123,0.39559117,0.023400303,1.4338039,-2.1433444,0.454108,0.023400303,0.04190065,0.03906067,0.14232536,0.176586,1.4587123,0.178114,1.547267,0.39559117,1.5720448,-2.166439,0.674586,0.025377322,0.049762808,0.08595089,0.20632783,0.259318,1.604239,0.268930,1.834036,0.35978872,5
64,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.4694175,1.4694175,1.4715657,0.40720746,0.02417157,1.4694175,-2.099799,0.458680,0.02417157,0.042380594,0.040636446,0.14412825,0.179562,1.4715657,0.180273,1.578168,0.40720746,1.6132277,-2.2659056,0.683655,0.02588371,0.050501812,0.092286125,0.21140733,0.268812,1.6124284,0.275757,1.900426,0.35758752,6
65,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.500234,1.500234,1.4884167,0.46567518,0.022610748,1.500234,-2.1534083,0.478534,0.022610748,0.044316474,0.04719428,0.15124057,0.189702,1.4884167,0.188876,1.700748,0.46567518,1.6756331,-3.286124,0.650286,0.02475374,0.049357582,0.078431875,0.19799016,0.252068,1.6663853,0.264102,1.751980,0.47129107,27
66,"[2, 0.0003, 8, 16, 32, 64, 15, 0.5, 1, 30, 0.2, 0.1, 2, True]",1.5761076,1.5761076,1.562187,0.4483155,0.022862209,1.5761076,-2.3362741,0.485656,0.022862209,0.0447862,0.04779447,0.15432772,0.193446,1.562187,0.191604,1.711529,0.4483155,1.7180933,-3.4355922,0.656531,0.025031962,0.04999827,0.0800765,0.20162687,0.257046,1.7104098,0.267616,1.770253,0.4590866,49
67,"[2, 0.0003, 12, 8, 16, 64, 9, 0.5, 1, 10, 0.2, 0.1, 2, True]",1.5624634,1.5624634,1.5346737,0.43898517,0.021900684,1.5624634,-2.5994718,0.479768,0.021900684,0.044223793,0.04556217,0.151035,0.190934,1.5346737,0.190349,1.671081,0.43898517,1.7265397,-3.7083337,0.637521,0.024310501,0.048882924,0.0748986,0.19413808,0.249659,1.7196435,0.261775,1.712062,0.4508127,35
68,"[2, 0.0003, 12, 16, 24, 32, 7, 0.5, 1, 40, 0.2, 0.1, 2, True]",1.473274,1.473274,1.4796005,0.47549075,0.022262365,1.473274,-2.1751702,0.469612,0.022262365,0.043920673,0.044891164,0.14828268,0.185133,1.4796005,0.185392,1.658730,0.47549075,1.6192899,-3.1264293,0.620855,0.023819856,0.04771295,0.07050345,0.187772,0.238580,1.6393198,0.252152,1.661070,0.49976793,30
69,"[2, 0.0008, 8, 8, 32, 64, 5, 0.5, 1, 64, 0.05, 0.1, 2, True]",1.5132239,1.5132239,1.525709,0.37929267,0.023542358,1.5132239,-2.3949144,0.464215,0.023542358,0.042507134,0.041592933,0.1456683,0.182138,1.525709,0.182937,1.596633,0.37929267,1.656893,-2.6324677,0.671608,0.025436113,0.0501304,0.08777781,0.20849039,0.266132,1.6673639,0.274077,1.853425,0.36259446,3
70,"[2, 0.0003, 12, 16, 16, 64, 9, 0.6, 1, 20, 0.2, 0.1, 2, True]",1.5015895,1.5015895,1.5104842,0.38350952,0.023135226,1.5015895,-2.3883512,0.459236,0.023135226,0.041919358,0.040526323,0.14466047,0.180753,1.5104842,0.180431,1.576028,0.38350952,1.6793787,-2.739056,0.687646,0.026179444,0.051564462,0.08739736,0.21191092,0.266859,1.7147416,0.274508,1.849404,0.32802504,6
71,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.5682377,1.5682377,1.5711156,0.4790804,0.021655593,1.5682377,-2.6583717,0.474111,0.021655593,0.043238223,0.042606335,0.14894308,0.184327,1.5711156,0.185025,1.615967,0.4790804,1.7348411,-3.6574352,0.641956,0.024391767,0.04903694,0.074846976,0.19783583,0.250819,1.7443995,0.258152,1.711472,0.4502222,34
72,"[1, 0.0008, 12, 16, 16, 32, 9, 0.5, 1, 40, 0.2, 1, 2, True]",1.5034062,1.5034062,1.4955986,0.4761872,0.021297371,1.5034062,-2.2870893,0.469152,0.021297371,0.042940088,0.043801654,0.1487858,0.185426,1.4955986,0.184794,1.638478,0.4761872,1.6727979,-3.3737946,0.628990,0.023728251,0.047608245,0.071818456,0.19218811,0.243528,1.6780486,0.253387,1.676489,0.47205648,20
73,"[1, 0.0005, 12, 16, 16, 48, 9, 0.4, 1, 40, 0.2, 1, 2, True]",1.4593098,1.4593098,1.4585134,0.4700099,0.02116959,1.4593098,-2.2172344,0.467013,0.02116959,0.04292892,0.043056563,0.14686523,0.183537,1.4585134,0.183882,1.624483,0.4700099,1.63567,-3.2265756,0.619823,0.023589825,0.047292136,0.06967556,0.18731104,0.238081,1.6552993,0.251499,1.651289,0.49395847,18
74,"[1, 0.0005, 12, 16, 16, 48, 9, 0.5, 1, 40, 0.2, 1, 2, True]",1.5046793,1.5046793,1.5047128,0.46026963,0.022490306,1.5046793,-2.1679068,0.475155,0.022490306,0.043797933,0.045965567,0.15019493,0.187929,1.5047128,0.187087,1.678463,0.46026963,1.6745701,-3.3657424,0.639476,0.024527617,0.04912093,0.07334994,0.19485913,0.246092,1.6845907,0.257473,1.694270,0.4644841,15
75,"[1, 0.0003, 12, 16, 16, 32, 15, 0.4, 1, 40, 0.2, 1, 2, True]",1.4896706,1.4896706,1.4794497,0.45515382,0.021514077,1.4896706,-1.9417865,0.460300,0.021514077,0.04222608,0.041568156,0.14424272,0.181189,1.4794497,0.181637,1.596157,0.45515382,1.6902964,-3.4730606,0.630746,0.024009835,0.048138168,0.072760545,0.1922299,0.245469,1.6853738,0.256541,1.687449,0.47002706,38
76,"[1, 0.0008, 12, 8, 32, 64, 20, 0.5, 1, 40, 0.2, 3, 2, True]",1.5163907,1.5163907,1.5196146,0.41112182,0.02325955,1.5163907,-2.6057136,0.481279,0.02325955,0.044002246,0.045243334,0.1514019,0.190656,1.5196146,0.191020,1.665224,0.41112182,1.7053924,-3.115443,0.670147,0.02574588,0.051006235,0.08410427,0.2063205,0.262308,1.7121589,0.271830,1.814228,0.38145623,3
77,"[2, 0.0005, 8, 12, 16, 48, 9, 0.6, 1, 40, 0.1, 0.1, 3, True]",1.4447007,1.4447007,1.4453425,0.48308814,0.021470001,1.4447007,-2.1042774,0.459373,0.021470001,0.042359214,0.04142258,0.14528973,0.180129,1.4453425,0.179882,1.593360,0.48308814,1.6298839,-3.1528668,0.624461,0.023687502,0.047407217,0.069490835,0.18911318,0.238328,1.6476077,0.249991,1.649098,0.48857355,17
78,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 10, 0.1, 0.1, 3, True]",1.4556633,1.4556633,1.4564176,0.46964264,0.02118628,1.4556633,-2.1392395,0.464288,0.02118628,0.042804636,0.0430059,0.14662345,0.183427,1.4564176,0.183329,1.623526,0.46964264,1.640256,-3.2548773,0.619397,0.023594307,0.047339126,0.06935157,0.18795249,0.238150,1.6619666,0.251322,1.647445,0.47868505,11
79,"[2, 0.0005, 8, 12, 16, 64, 7, 0.6, 2, 10, 0.1, 0.1, 3, True]",1.4825653,1.4825653,1.4930341,0.4901407,0.021359088,1.4825653,-2.3052156,0.464934,0.021359088,0.042484917,0.04184183,0.14609124,0.182558,1.4930341,0.183166,1.601403,0.4901407,1.684496,-3.5955532,0.617939,0.023554957,0.047440093,0.06915276,0.18809205,0.239356,1.6970526,0.250531,1.645082,0.49426386,17
80,"[2, 0.0003, 8, 12, 16, 48, 7, 0.6, 1, 10, 0.1, 0.1, 3, True]",1.4787432,1.4787432,1.4798849,0.47812897,0.021463191,1.4787432,-2.033423,0.460862,0.021463191,0.042494956,0.04057803,0.14452656,0.178983,1.4798849,0.180406,1.577033,0.47812897,1.6747124,-3.5050082,0.625409,0.023891728,0.048017334,0.06983555,0.19011988,0.240416,1.6889169,0.252603,1.653183,0.48315746,24
81,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 10, 0.1, 0.1, 3, True]",1.5051271,1.5051271,1.4876568,0.4346073,0.021954864,1.5051271,-2.407462,0.471666,0.021954864,0.042976145,0.043883406,0.14727814,0.187213,1.4876568,0.188442,1.640006,0.4346073,1.6606158,-3.0100353,0.637350,0.024108293,0.048021577,0.07834438,0.19491147,0.253412,1.6522405,0.263786,1.751002,0.43023106,11
82,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 10, 0.1, 0.1, 3, True]",1.484859,1.484859,1.468163,0.479249,0.021423291,1.484859,-2.1597102,0.461648,0.021423291,0.04231005,0.041391388,0.14525221,0.181195,1.468163,0.181989,1.592760,0.479249,1.6717774,-3.392255,0.623551,0.023693077,0.04759642,0.07088438,0.18970366,0.242406,1.6659281,0.252999,1.665551,0.4792217,10
83,"[2, 0.0008, 8, 12, 24, 32, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.4534479,1.4534479,1.4453299,0.45086104,0.021694588,1.4534479,-2.2393496,0.464465,0.021694588,0.042589605,0.04110024,0.14605609,0.181965,1.4453299,0.182544,1.587148,0.45086104,1.6283311,-2.9947581,0.630178,0.023906687,0.04770784,0.073122635,0.19062464,0.243937,1.6345445,0.256806,1.691643,0.45439658,9
84,"[2, 0.0008, 8, 12, 24, 32, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.5137615,1.5137615,1.5238351,0.49116218,0.020869473,1.5137615,-2.6735775,0.475671,0.020869473,0.04313327,0.04329455,0.14994825,0.186520,1.5238351,0.186481,1.628966,0.49116218,1.6772611,-3.4203353,0.625261,0.02351917,0.04723748,0.07146188,0.19248973,0.243410,1.6932304,0.251761,1.672322,0.48110095,20
85,"[2, 0.0008, 8, 12, 24, 32, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.479287,1.479287,1.4831878,0.47301862,0.021616496,1.479287,-2.2456946,0.455099,0.021616496,0.041668776,0.03961374,0.14362155,0.178119,1.4831878,0.178605,1.558182,0.47301862,1.6509298,-3.2583334,0.624327,0.023767868,0.04765934,0.070012145,0.18985626,0.240109,1.6661812,0.250766,1.655272,0.47975844,21
86,"[2, 0.0008, 8, 12, 24, 32, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.5171838,1.5171838,1.500568,0.46237612,0.02162006,1.5171838,-2.569382,0.467511,0.02162006,0.04253174,0.042989712,0.14803532,0.185956,1.500568,0.185289,1.623221,0.46237612,1.6776154,-3.3318415,0.626099,0.023663355,0.04738589,0.0734492,0.19169636,0.246557,1.6588846,0.254922,1.695416,0.4692947,21
87,"[2, 0.0005, 8, 12, 24, 64, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.4642648,1.4642648,1.4560394,0.46773842,0.021196846,1.4642648,-2.3738873,0.469678,0.021196846,0.043136694,0.04423034,0.14894012,0.187003,1.4560394,0.186385,1.646476,0.46773842,1.6568376,-3.1899521,0.627653,0.023773765,0.04757222,0.07226555,0.19161703,0.244357,1.6618843,0.255319,1.681700,0.46213004,13
88,"[2, 0.0008, 8, 12, 24, 32, 5, 0.6, 1, 30, 0.1, 0.1, 3, True]",1.475822,1.475822,1.4634081,0.45667362,0.021935048,1.475822,-2.3069582,0.466005,0.021935048,0.042780764,0.041737534,0.14661595,0.182019,1.4634081,0.182606,1.599406,0.45667362,1.6688491,-3.3956938,0.631339,0.02411146,0.048330706,0.072342984,0.19116504,0.243680,1.6740005,0.256898,1.682600,0.48087063,7
89,"[2, 0.0008, 8, 12, 16, 48, 7, 0.6, 1, 10, 0.1, 0.1, 3, True]",1.5191189,1.5191189,1.5213515,0.46401203,0.021543171,1.5191189,-2.2114303,0.466920,0.021543171,0.04261403,0.04179494,0.14697923,0.182455,1.5213515,0.183112,1.600505,0.46401203,1.6963981,-3.4341671,0.636304,0.0241686,0.048457526,0.07334898,0.1948261,0.247303,1.701454,0.256762,1.694259,0.44895363,13
90,"[2, 0.0005, 8, 12, 16, 64, 9, 0.6, 1, 64, 0.1, 0.1, 3, True]",1.4840429,1.4840429,1.4841616,0.36693853,0.023389837,1.4840429,-2.1709363,0.448738,0.023389837,0.04091486,0.038044695,0.14040971,0.174712,1.4841616,0.176221,1.527012,0.36693853,1.621251,-2.2338955,0.679636,0.025627287,0.049962115,0.09204655,0.21197881,0.270109,1.6198171,0.274956,1.897958,0.32363093,3
91,"[2, 0.0008, 8, 12, 32, 32, 15, 0.6, 1, 40, 0.1, 0.1, 3, True]",1.493959,1.493959,1.487448,0.4783208,0.020886442,1.493959,-2.6161344,0.472877,0.020886442,0.042957656,0.042903926,0.14921428,0.185394,1.487448,0.185568,1.621600,0.4783208,1.665845,-3.3065863,0.623866,0.023478659,0.047111902,0.070968226,0.1907898,0.242724,1.6708386,0.252654,1.666536,0.4720406,21
92,"[2, 0.0008, 8, 8, 32, 32, 5, 0.6, 1, 20, 0.05, 0.1, 3, True]",1.5219464,1.5219464,1.5165305,0.47746047,0.02119445,1.5219464,-2.6722157,0.474984,0.02119445,0.043462075,0.045122925,0.14994526,0.189154,1.5165305,0.188763,1.663007,0.47746047,1.7206273,-3.8396263,0.627149,0.023852749,0.048152708,0.07167644,0.19168144,0.243951,1.7329115,0.254828,1.674831,0.49197918,12
93,"[2, 0.0008, 8, 12, 24, 32, 9, 0.5, 1, 10, 0.1, 0.1, 3, True]",1.4984002,1.4984002,1.5048842,0.4713918,0.021393532,1.4984002,-2.1791918,0.456500,0.021393532,0.040951807,0.039886042,0.14364073,0.178504,1.5048842,0.179442,1.563529,0.4713918,1.6790453,-3.3550391,0.636114,0.024056219,0.048206966,0.07318836,0.19473685,0.246138,1.6985588,0.255480,1.692403,0.4682722,22
94,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.450252,1.450252,1.4488257,0.4581171,0.02190741,1.450252,-2.1203704,0.465575,0.02190741,0.042998668,0.044527758,0.14765204,0.185163,1.4488257,0.184578,1.652003,0.4581171,1.6289011,-2.9714792,0.631845,0.02397325,0.04778092,0.07383356,0.19212958,0.245006,1.6379981,0.257129,1.699846,0.45701024,10
95,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.4498266,1.4498266,1.4538425,0.47539043,0.02159358,1.4498266,-2.2002318,0.464779,0.02159358,0.042611144,0.04254746,0.14709555,0.182967,1.4538425,0.182795,1.614850,0.47539043,1.642672,-3.2264214,0.625035,0.023739817,0.047576208,0.07045289,0.19017844,0.240258,1.6648602,0.252188,1.660474,0.4871455,19
96,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 64, 0.05, 0.1, 3, True]",1.4639516,1.4639516,1.4554497,0.46040055,0.021421755,1.4639516,-2.092187,0.466389,0.021421755,0.042599063,0.044084396,0.1467343,0.185735,1.4554497,0.185684,1.643758,0.46040055,1.6567876,-3.2391481,0.628195,0.023807444,0.047633998,0.07279181,0.19094388,0.244254,1.6648672,0.256042,1.687812,0.463755,11
97,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 2, 40, 0.05, 0.1, 3, True]",1.4926385,1.4926385,1.5218288,0.48811942,0.02292006,1.4926385,-2.1985857,0.455436,0.02292006,0.041420136,0.039469264,0.14275388,0.177937,1.5218288,0.179242,1.555338,0.48811942,1.6374124,-2.8926091,0.650513,0.024674142,0.04897054,0.07514518,0.19856685,0.248663,1.6602342,0.258163,1.714878,0.48075724,6
98,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 2, 10, 0.05, 0.1, 3, True]",1.5209638,1.5209638,1.5130115,0.4723855,0.022119336,1.5209638,-2.4847968,0.470678,0.022119336,0.04304916,0.04372718,0.14810252,0.187221,1.5130115,0.187651,1.637085,0.4723855,1.7199643,-3.8428233,0.632336,0.024285762,0.048897333,0.072382845,0.19203554,0.245044,1.72235,0.257973,1.683064,0.48561344,12
99,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.4929653,1.4929653,1.4894317,0.4801239,0.021179898,1.4929653,-2.4593797,0.468824,0.021179898,0.04254609,0.04217306,0.14769061,0.184161,1.4894317,0.184436,1.607729,0.4801239,1.6694435,-3.357506,0.624627,0.023586271,0.047332723,0.07052178,0.1904212,0.241487,1.6823821,0.250978,1.661286,0.4769549,10
100,"[2, 0.0008, 8, 12, 16, 32, 7, 0.6, 1, 10, 0.05, 0.1, 3, True]",1.4879245,1.4879245,1.4792919,0.3381437,0.022857187,1.4879245,-2.4362645,0.451922,0.022857187,0.04120125,0.039874263,0.14189024,0.178576,1.4792919,0.178980,1.563298,0.3381437,1.6453835,-2.393265,0.684265,0.025781032,0.050481062,0.09199509,0.21215604,0.271217,1.6584622,0.277067,1.897427,0.285989,3
101,"[2, 0.0005, 8, 12, 16, 32, 7, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.4658347,1.4658347,1.4618009,0.4820153,0.020864172,1.4658347,-1.969658,0.459300,0.020864172,0.041877236,0.04119009,0.1437386,0.181023,1.4618009,0.182401,1.588882,0.4820153,1.6540221,-3.2850418,0.626580,0.023579853,0.047262955,0.071327314,0.19015585,0.241689,1.66602,0.253528,1.670747,0.47835782,13
102,"[2, 0.0008, 8, 12, 16, 64, 7, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.4822999,1.4822999,1.4832271,0.4939847,0.020335905,1.4822999,-2.3416736,0.455795,0.020335905,0.04143413,0.04001491,0.14344409,0.178454,1.4832271,0.179246,1.566052,0.4939847,1.6714599,-3.3151364,0.625513,0.023442516,0.04702861,0.071387865,0.19244425,0.243563,1.687929,0.251012,1.671456,0.47891778,16
103,"[2, 0.0003, 12, 12, 16, 48, 20, 0.6, 2, 40, 0.05, 0.1, 3, True]",1.5140399,1.5140399,1.5070627,0.4810937,0.021306751,1.5140399,-2.2216027,0.463730,0.021306751,0.042700242,0.041499104,0.14592466,0.181492,1.5070627,0.181893,1.594831,0.4810937,1.7320293,-3.9064574,0.630683,0.024055064,0.0485604,0.07183242,0.19226007,0.244841,1.7408619,0.255912,1.676652,0.47961536,37
104,"[2, 0.0008, 12, 12, 16, 32, 5, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.4930203,1.4930203,1.469747,0.46441957,0.021797191,1.4930203,-2.1043177,0.463464,0.021797191,0.042566724,0.042690955,0.14601974,0.183571,1.469747,0.183718,1.617571,0.46441957,1.7041621,-3.5166087,0.636772,0.02426307,0.04865484,0.07475586,0.19415186,0.249091,1.6894265,0.259761,1.710430,0.45421827,10
105,"[2, 0.0005, 8, 12, 16, 64, 7, 0.6, 2, 40, 0.1, 3, 3, True]",1.4506824,1.4506824,1.455417,0.4852019,0.02134207,1.4506824,-2.1687362,0.458058,0.02134207,0.041877788,0.04030349,0.14427127,0.179001,1.455417,0.179708,1.571689,0.4852019,1.6356572,-3.1693158,0.622233,0.023548806,0.04716442,0.06973858,0.18863179,0.238969,1.6548331,0.250396,1.652035,0.48023275,20
106,"[2, 0.0005, 8, 12, 16, 48, 7, 0.6, 1, 30, 0.1, 3, 3, True]",1.4641407,1.4641407,1.4657115,0.4829918,0.021027507,1.4641407,-2.0508764,0.455674,0.021027507,0.041759413,0.038987458,0.14295253,0.176475,1.4657115,0.178108,1.545816,0.4829918,1.6620308,-3.3086278,0.625562,0.023659345,0.0474332,0.07095489,0.19108704,0.242033,1.6760548,0.252227,1.666380,0.48262623,18
107,"[2, 0.0005, 8, 12, 24, 64, 7, 0.6, 1, 40, 0.1, 3, 3, True]",1.4849786,1.4849786,1.4830852,0.4585838,0.022452218,1.4849786,-2.3143644,0.472305,0.022452218,0.043648127,0.043557387,0.14926256,0.185279,1.4830852,0.185106,1.633903,0.4585838,1.6628425,-3.5189219,0.625718,0.024143016,0.048450947,0.0707477,0.18872835,0.239713,1.6779726,0.253998,1.663945,0.50691986,29
108,"[2, 0.0005, 8, 12, 16, 32, 7, 0.6, 1, 64, 0.1, 3, 3, True]",1.4880435,1.4880435,1.481087,0.4856366,0.020612909,1.4880435,-2.1287563,0.451120,0.020612909,0.041131955,0.03872909,0.14091812,0.176799,1.481087,0.177982,1.540686,0.4856366,1.6923989,-3.5392776,0.630487,0.02374481,0.04776057,0.07166379,0.1927949,0.244048,1.7071471,0.253635,1.674683,0.4768518,28
109,"[2, 0.0005, 8, 12, 16, 64, 7, 0.6, 1, 40, 0.1, 3, 3, True]",1.4617088,1.4617088,1.4640162,0.4767385,0.021304598,1.4617088,-2.0599356,0.466920,0.021304598,0.04288913,0.04320214,0.14665267,0.182855,1.4640162,0.183890,1.627226,0.4767385,1.6298009,-3.1500366,0.621908,0.023488859,0.047047842,0.070137195,0.18814287,0.238885,1.651052,0.251777,1.656750,0.48411,18
110,"[2, 0.0005, 8, 12, 24, 32, 7, 0.6, 1, 10, 0.05, 3, 3, True]",1.5009521,1.5009521,1.4947611,0.47406483,0.021304015,1.5009521,-2.4771059,0.472886,0.021304015,0.043412603,0.044457324,0.15044992,0.187589,1.4947611,0.186303,1.650696,0.47406483,1.6808085,-3.4909294,0.626372,0.023742413,0.047738083,0.07112474,0.19097048,0.242258,1.690079,0.252622,1.668373,0.49081135,34
111,"[2, 0.0003, 12, 16, 16, 64, 9, 0.4, 1, 40, 0.1, 0.1, 2, True]",1.5162383,1.5162383,1.5182601,0.4900973,0.020649524,1.5162383,-2.2744176,0.452021,0.020649524,0.04119267,0.038543757,0.14175116,0.176318,1.5182601,0.177203,1.536995,0.4900973,1.6989392,-3.5637765,0.627679,0.023615418,0.047537543,0.07118932,0.1919276,0.243772,1.7095855,0.253139,1.669130,0.48489562,66
112,"[2, 0.0005, 12, 16, 16, 64, 9, 0.6, 1, 40, 0.05, 0.1, 3, True]",1.4659265,1.4659265,1.4781464,0.48844135,0.020753676,1.4659265,-2.3789656,0.451581,0.020753676,0.041161463,0.03883101,0.14170286,0.176652,1.4781464,0.177431,1.542711,0.48844135,1.6673989,-3.439102,0.621507,0.023488592,0.04722554,0.06916884,0.1891841,0.238870,1.6926262,0.249669,1.645273,0.49186006,11
113,"[2, 0.0008, 8, 12, 16, 64, 5, 0.6, 1, 40, 0.1, 0.1, 2, True]",1.4694297,1.4694297,1.4603344,0.3539305,0.02334885,1.4694297,-2.3436856,0.456773,0.02334885,0.041543387,0.039396334,0.14310446,0.177971,1.4603344,0.178842,1.553901,0.3539305,1.6316978,-2.3953755,0.679260,0.025617404,0.05023642,0.09026543,0.20969462,0.268025,1.6375597,0.276440,1.879505,0.32201308,3
114,"[2, 0.0003, 12, 16, 16, 64, 9, 0.5, 1, 40, 0.1, 0.1, 2, True]",1.516102,1.516102,1.5075754,0.46096134,0.021349939,1.516102,-2.1871188,0.467995,0.021349939,0.042649683,0.04179643,0.1460747,0.183721,1.5075754,0.184753,1.600534,0.46096134,1.7106663,-3.5337017,0.637382,0.024191378,0.048478756,0.074419476,0.1948714,0.249148,1.7072141,0.259643,1.706578,0.4563446,25
115,"[2, 0.0008, 8, 12, 16, 64, 7, 0.4, 1, 40, 0.05, 0.1, 3, True]",1.5423268,1.5423268,1.5343851,0.46537462,0.021469247,1.5423268,-2.4345527,0.475757,0.021469247,0.043419026,0.043091957,0.15079808,0.185964,1.5343851,0.185297,1.625150,0.46537462,1.7244481,-3.7347765,0.633748,0.024142109,0.04863963,0.07229483,0.19386348,0.245572,1.7307261,0.254380,1.682040,0.44782034,14
116,"[2, 0.0005, 12, 16, 16, 48, 9, 0.6, 1, 20, 0.1, 0.1, 2, True]",1.4648361,1.4648361,1.4671563,0.47713646,0.0212447,1.4648361,-2.3545568,0.466029,0.0212447,0.042868838,0.043250225,0.14759167,0.184157,1.4671563,0.183620,1.628132,0.47713646,1.6460716,-3.2264376,0.615618,0.023333587,0.04678964,0.06932575,0.18763469,0.239026,1.6547316,0.250026,1.647138,0.49162504,20
117,"[2, 0.0008, 8, 12, 16, 64, 5, 0.5, 1, 40, 0.05, 0.1, 2, True]",1.4351217,1.4351217,1.4383657,0.38424715,0.022954768,1.4351217,-2.2031941,0.452675,0.022954768,0.041427772,0.04012691,0.14230867,0.179242,1.4383657,0.179684,1.568243,0.38424715,1.5825442,-2.1987543,0.669910,0.025243785,0.049504757,0.08639194,0.20588537,0.260906,1.6032913,0.269687,1.838736,0.35700166,3
118,"[2, 0.0008, 8, 12, 16, 64, 5, 0.6, 1, 64, 0.05, 3, 3, True]",1.5343425,1.5343425,1.5330107,0.47289708,0.021289174,1.5343425,-2.781483,0.475213,0.021289174,0.043267768,0.043520235,0.14921314,0.186794,1.5330107,0.187115,1.633206,0.47289708,1.6958238,-3.4356253,0.634271,0.023891287,0.047903206,0.07333159,0.19368489,0.246954,1.6940602,0.255853,1.694058,0.46752882,20
119,"[2, 0.0008, 8, 12, 16, 32, 5, 0.4, 1, 10, 0.05, 0.1, 2, True]",1.5948336,1.5948336,1.5831187,0.4615273,0.022690991,1.5948336,-2.7598145,0.476391,0.022690991,0.043268543,0.044609603,0.15029648,0.189400,1.5831187,0.189256,1.653520,0.4615273,1.7168201,-3.4690409,0.646679,0.024742287,0.049358368,0.07737502,0.19909763,0.253656,1.6914731,0.262705,1.740136,0.4715677,19
120,"[2, 0.0008, 8, 12, 24, 48, 5, 0.5, 2, 40, 0.05, 0.1, 2, True]",1.5282255,1.5282255,1.531432,0.47749087,0.021447834,1.5282255,-2.3625784,0.469493,0.021447834,0.042853646,0.041773226,0.14782125,0.182503,1.531432,0.183048,1.600090,0.47749087,1.6875079,-3.4624834,0.627487,0.023767393,0.047726993,0.071291335,0.19278313,0.243441,1.6947365,0.251935,1.670326,0.4743587,14
121,"[2, 0.0008, 8, 12, 16, 64, 5, 0.5, 1, 40, 0.05, 0.1, 2, True]",1.5271024,1.5271024,1.5104004,0.45706293,0.021359093,1.5271024,-2.4092736,0.479114,0.021359093,0.04386912,0.044859696,0.15109849,0.188308,1.5104004,0.188006,1.658149,0.45706293,1.7188863,-3.6388125,0.635683,0.024141718,0.048572067,0.073723726,0.1946045,0.248006,1.7322489,0.257324,1.698582,0.4594096,11
122,"[2, 0.0008, 8, 12, 16, 64, 7, 0.5, 1, 40, 0.05, 0.1, 2, True]",1.4793994,1.4793994,1.4808598,0.48167956,0.02173364,1.4793994,-2.489405,0.481364,0.02173364,0.043972783,0.04532175,0.15165935,0.188687,1.4808598,0.189386,1.666666,0.48167956,1.6409554,-3.2086077,0.624717,0.023698526,0.047456875,0.07068909,0.18916322,0.239762,1.6508121,0.252004,1.663255,0.49974015,13
