date,firm_id,stock_return,paper_count,news_count,news_sentiment,news_ai_exposure,gt_firm_attention,gt_ai_momentum
2021-11,TXN,0.03240236639797711,7,21,0.6957,0.0139,49,20.79
2021-12,TXN,-0.0202732255449094,8,47,0.8276,0.0,54,19.29
2022-01,TXN,-0.04764694298362737,23,93,0.6441,0.0072,62,24.86
2022-02,TXN,-0.046656120710870885,9,64,0.8441,0.0047,60,26.0
2022-03,TXN,0.07935766311235137,15,42,0.9176,0.01,49,27.36
2022-04,TXN,-0.07210602253326148,10,56,0.4125,0.0136,48,26.71
2022-05,TXN,0.0382379276104472,22,29,0.7489,0.0087,47,25.5
2022-06,TXN,-0.1248317825181221,19,38,0.5975,0.0082,47,25.64
2022-07,TXN,0.16426955238783347,9,96,0.5467,0.0187,53,23.43
2022-08,TXN,-0.0703887886825173,7,45,0.7695,0.0131,49,22.79
2022-09,TXN,-0.06313186272517657,15,48,0.7692,0.0079,52,24.5
2022-10,TXN,0.03779591640806679,16,86,0.5207,0.0108,50,24.57
2022-11,TXN,0.13240843429503069,11,44,0.7974,0.0056,45,25.79
2022-12,TXN,-0.08445078491417879,6,48,0.8592,0.0086,48,25.86
2023-01,TXN,0.07257013214997166,16,95,0.4948,0.0074,51,27.43
2023-02,TXN,-0.025609107834992595,9,38,0.7523,0.0159,50,31.0
2023-03,TXN,0.08492271493269388,13,34,0.7766,0.0074,46,30.57
2023-04,TXN,-0.10112369082023764,8,47,0.7032,0.0059,49,30.14
2023-05,TXN,0.03995247596640872,22,38,0.7392,0.0191,48,31.29
2023-06,TXN,0.043282548677022525,11,23,0.7836,0.0121,54,32.64
2023-07,TXN,-0.00011122713979228038,10,60,0.5762,0.0223,55,30.57
2023-08,TXN,-0.0597731917031612,8,49,0.6764,0.0078,53,29.57
2023-09,TXN,-0.05384968138120738,11,37,0.7977,0.0082,48,30.57
2023-10,TXN,-0.1069114926959992,13,79,0.4928,0.006,51,31.0
2023-11,TXN,0.08520394476361792,7,54,0.7295,0.0105,49,31.86
2023-12,TXN,0.11623322619508669,6,24,0.7294,0.0054,55,30.79
2024-01,TXN,-0.06065931948268599,28,62,0.6986,0.0085,56,32.79
2024-02,TXN,0.05327541851915929,19,26,0.6208,0.0229,54,36.07
2024-03,TXN,0.041116229089851686,8,14,0.7994,0.0161,62,35.86
2024-04,TXN,0.012685892780125219,14,53,0.7723,0.0248,53,35.29
2024-05,TXN,0.10537340188605726,20,34,0.7848,0.0174,57,36.21
2024-06,TXN,0.0047283039144527805,13,20,0.7593,0.0175,54,34.0
2024-07,TXN,0.04770472460388975,18,52,0.7202,0.0168,68,32.57
2024-08,TXN,0.05851228939266151,10,39,0.7399,0.0213,61,33.07
2024-09,TXN,-0.03625083911900384,11,20,0.8782,0.0141,58,35.36
2024-10,TXN,-0.016507562944024445,16,20,0.7482,0.0057,61,36.21
2024-11,TXN,-0.003969727040993742,7,0,0.0,0.0,55,38.36
2024-12,TXN,-0.06725375391314636,25,15,0.8195,0.0272,61,37.14
2025-01,TXN,-0.015465785246923103,11,52,0.746,0.019,68,38.79
2025-02,TXN,0.06949425992691904,8,28,0.9583,0.024,64,41.43
2025-03,TXN,-0.08311657595589372,19,39,0.8951,0.0292,60,39.86
2025-04,TXN,-0.1093489129474009,7,89,0.7117,0.0193,76,40.07
2025-05,TXN,0.15220243495981278,23,42,0.9794,0.014,59,40.21
2025-06,TXN,0.13546611678457277,8,104,0.825,0.0174,57,45.64
2025-07,TXN,-0.1279261686484675,10,259,0.722,0.0137,84,48.5
2025-08,TXN,0.1263864226982625,10,133,0.8628,0.0184,78,87.57
2025-09,TXN,-0.09260176711253298,6,166,0.6743,0.0147,100,86.07
2025-10,TXN,-0.12121036165847632,12,235,0.7521,0.0135,91,86.86
2025-11,TXN,0.051479858190425,11,89,0.8649,0.0212,71,91.29
2025-12,TXN,0.031021551456442698,4,98,0.8875,0.0202,69,86.86
